User/Vedio,Yaw,Pitch,Roll,Time(s)
,-0.00204769,-0.18130269,-4.24471408,1.35E-01
Vedio-1,-0.00315803,-0.181881457,-4.24270113,0.170265464
,-0.00434531,-0.18275565,-4.24028106,0.201897254
,-0.00568695,-0.1840364,-4.23735358,0.233417854
,-0.0073629,-0.18581537,-4.2335589,0.268624254
,-0.00909576,-0.18776053,-4.2296072,0.303467994
,-0.0107203,-0.18955957,-4.2259932,0.335120024
,-0.0124342,-0.1913632,-4.2222875,0.367079664
,-0.0144124,-0.1933513,-4.2181795,0.402398674
,-0.0164492,-0.195261,-4.2142646,0.437095024
,-0.0183638,-0.1970276,-4.2108025,0.468499584
,-0.0206109,-0.1990361,-4.2068355,0.503829994
,-0.0226202,-0.2008103,-4.2032375,0.535251094
,-0.0245873,-0.2025084,-4.1996425,0.566674754
,-0.0267207,-0.2042558,-4.1957675,0.601574954
,-0.0288664,-0.205895,-4.1920272,0.636989754
,-0.0307785,-0.2073089,-4.1887554,0.668801714
,-0.0326085,-0.2086845,-4.1855298,0.700281524
,-0.034523,-0.210095,-4.1820061,0.735050854
,-0.0364325,-0.2114124,-4.1783453,0.770290314
,-0.0382095,-0.2125322,-4.1748628,0.801575414
,-0.0402844,-0.2137794,-4.1708048,0.836883584
,-0.0420632,-0.2150052,-4.167304,0.867536894
,-0.0441953,-0.2164982,-4.1632182,0.903069154
,-0.0461032,-0.2177881,-4.1595987,0.934477424
,-0.0481873,-0.2191862,-4.1556133,0.969617944
,-0.0501033,-0.220296,-4.1520033,1.000925284
,-0.0523649,-0.2214816,-4.1477649,1.035976874
,-0.0545302,-0.2225068,-4.143931,1.067816494
,-0.0569874,-0.2235601,-4.139789,1.102118274
,-0.0592679,-0.22451,-4.136031,1.133821604
,-0.0618125,-0.2255545,-4.131851,1.169243234
,-0.0639145,-0.2264509,-4.12836,1.200007164
,-0.0661225,-0.2274503,-4.124517,1.234884834
,-0.0681694,-0.2284052,-4.120735,1.270092374
,-0.0698152,-0.2291926,-4.117534,1.300753104
,-0.0716886,-0.2300746,-4.113931,1.336401974
,-0.0733456,-0.230812,-4.11082,1.367713314
,-0.0752879,-0.2315888,-4.107246,1.402941944
,-0.0770955,-0.2322237,-4.10401,1.433738964
,-0.0794174,-0.2329716,-4.100025,1.470152764
,-0.0815055,-0.2337015,-4.096622,1.501073794
,-0.0839693,-0.2346805,-4.092731,1.536598644
,-0.0861761,-0.2355906,-4.089217,1.568108124
,-0.0884947,-0.2366158,-4.085367,1.602797624
,-0.090645,-0.2375341,-4.081732,1.635199194
,-0.0930921,-0.2384707,-4.077717,1.669817404
,-0.0954105,-0.2393308,-4.074142,1.701030654
,-0.0981214,-0.2403475,-4.070354,1.736858844
,-0.100473,-0.2412389,-4.067383,1.768280514
,-0.103016,-0.2421601,-4.064326,1.803695034
,-0.105013,-0.2429221,-4.061909,1.834211214
,-0.107091,-0.2438724,-4.059379,1.869316954
,-0.108942,-0.244771,-4.057264,1.900884304
,-0.110975,-0.2456629,-4.055071,1.935210584
,-0.112817,-0.2464905,-4.052995,1.967661164
,-0.114696,-0.2473841,-4.050667,2.002567064
,-0.116299,-0.2481823,-4.048483,2.033986424
,-0.118097,-0.2490597,-4.04587,2.069575124
,-0.119736,-0.2498471,-4.043519,2.100505564
,-0.121763,-0.2508249,-4.040657,2.136044384
,-0.123607,-0.2518344,-4.038045,2.166869614
,-0.125847,-0.2531589,-4.03483,2.202296384
