User/Vedio,Yaw,Pitch,Roll,Time(s)
,13.4344,-19.2544,20.10942,6.200310417
,13.9573,-18.7293,19.71432,6.236417027
,14.3303,-18.3461,19.41652,6.267648667
,14.6823,-17.9805,19.12312,6.303015157
,14.9529,-17.6832,18.88832,6.333642927
,15.2535,-17.3165,18.62042,6.369051897
,15.5143,-16.9723,18.39152,6.400541257
,15.8049,-16.5722,18.15282,6.435906037
,16.0728,-16.1975,17.94762,6.467320707
,16.3842,-15.7678,17.71682,6.501957047
,16.6981,-15.3458,17.48112,6.533727807
,17.0942,-14.8281,17.16842,6.569381097
,17.4849,-14.3343,16.84132,6.600497547
,17.9844,-13.7385,16.41462,6.635881437
,18.4844,-13.1934,15.99942,6.667432657
,19.1071,-12.5906,15.51732,6.702228067
,19.7473,-12.0422,15.06762,6.733765617
,20.5591,-11.4147,14.56202,6.769411197
,21.4188,-10.8004,14.09982,6.803730777
,22.2684,-10.2194,13.70902,6.835193057
,23.1656,-9.5973,13.34292,6.866764527
,24.1849,-8.8748,12.96312,6.901956247
,25.0914,-8.2381,12.64922,6.933342397
,26.119,-7.545,12.30432,6.968849727
,27.1492,-6.9108,11.96402,7.003464947
,28.1483,-6.3786,11.65322,7.035944467
,29.1623,-5.9117,11.37632,7.067111377
,30.3523,-5.4309,11.10172,7.101812417
,31.5902,-4.9815,10.84952,7.136154527
,32.7906,-4.56,10.61102,7.168392297
,34.1285,-4.131,10.35902,7.203563487
,35.3677,-3.82,10.16602,7.235132957
,36.6354,-3.579,10.00922,7.266722107
,38.0754,-3.379,9.87862,7.301679477
,39.538,-3.2176,9.80302,7.336494287
,40.85,-3.0856,9.77252,7.366876327
,42.4647,-2.9359,9.73842,7.403438827
,43.8855,-2.8158,9.68752,7.434183227
,45.5972,-2.7061,9.60502,7.469195897
,47.2433,-2.6488,9.49552,7.500278997
,49.2491,-2.6192,9.33942,7.535269427
,51.2264,-2.6103,9.18862,7.567647187
,53.4036,-2.5924,9.03132,7.601657997
,55.5037,-2.5477,8.88222,7.633606097
,57.8534,-2.4889,8.72932,7.668334517
,60.0962,-2.4338,8.60022,7.700813477
,62.5236,-2.3844,8.48112,7.735411607
,65.0119,-2.3647,8.37772,7.770135467
,67.2581,-2.3634,8.28582,7.802510647
,69.3786,-2.3612,8.18622,7.833836647
,71.6156,-2.3476,8.05552,7.868611827
,73.5536,-2.2953,7.90922,7.900002547
,75.6652,-2.1691,7.70902,7.935580017
,77.6982,-1.9616,7.48902,7.969884207
,79.6024,-1.6977,7.29052,8.001284607
,81.7706,-1.3595,7.09002,8.036799347
,83.7168,-1.0372,6.92072,8.067801467
,85.9723,-0.6473,6.74652,8.103030247
,88.0589,-0.2503,6.59492,8.135280547
,90.1503,0.1792,6.45032,8.166853447
,92.4203,0.6605,6.30252,8.201309597
,94.5891,1.124,6.16452,8.233443847
,96.8993,1.6082,6.01682,8.268610197
,99.0461,2.0536,5.86852,8.303904267
,100.642,2.3666,5.76802,8.334837967
,101.96,2.5541,5.73092,8.370161687
,102.525,2.5784,5.75722,8.401241377
,102.675,2.5567,5.78672,8.437032677
,102.697,2.5353,5.80022,8.467848357
,102.693,2.4817,5.81762,8.502974207
,102.6,2.3313,5.84062,8.534304767
,102.226,1.9393,5.86432,8.570164487
,101.697,1.4891,5.86402,8.600711017
,101.054,1.0206,5.81392,8.635602527
,100.5,0.6513,5.70452,8.667994817
,99.9951,0.2934,5.54442,8.703463917
,99.6517,0.0063,5.39992,8.734526767
,99.3722,-0.2807,5.26092,8.769701097
,99.2081,-0.4925,5.16122,8.801406857
,99.0938,-0.6811,5.07482,8.836627927
,99.0334,-0.8107,5.01772,8.867984147
,98.9991,-0.9118,4.97422,8.902544077
,98.9851,-0.9786,4.94442,8.934263227
,98.9815,-1.0401,4.91702,8.968769847
,98.9859,-1.0803,4.89982,9.000137747
,98.9979,-1.108,4.88952,9.036515217
,99.0148,-1.1266,4.88462,9.067868587
,99.0485,-1.1471,4.88152,9.102495797
,99.1016,-1.1619,4.88102,9.133833197
,99.1963,-1.1625,4.88372,9.169198537
,99.3018,-1.1392,4.89412,9.200207797
,99.4814,-1.0661,4.92512,9.235734527
,99.7479,-0.9287,4.98272,9.270874627
,100.109,-0.7272,5.06122,9.302258777
,100.7,-0.3985,5.16102,9.333614157
,101.901,0.2573,5.28502,9.369094967
,103.788,1.2852,5.44692,9.403585037
,106.093,2.3863,5.67532,9.435656017
,108.632,3.3234,5.95582,9.467145387
,111.532,4.1142,6.25842,9.502114727
,114.199,4.6673,6.49412,9.536955197
,116.17,4.9866,6.63092,9.568320267
,117.749,5.1916,6.71672,9.603598377
,118.565,5.2687,6.74802,9.635306697
,118.931,5.2816,6.75812,9.670069327
,118.996,5.2744,6.76052,9.701842077
,119.001,5.2652,6.76202,9.737061457
,118.972,5.2418,6.76802,9.767877397
,118.519,5.0614,6.82572,9.803200537
,117.413,4.7832,6.94402,9.835146347
,115.666,4.5133,7.10592,9.870182677
,113.923,4.2889,7.24232,9.901425717
,111.986,3.9713,7.35502,9.936786217
,110.399,3.5853,7.41032,9.968211717
Vedio-11,-3.09533,17.11873,-5.14157,0.300323454
,-3.63197,16.81036,-5.11055,0.334921304
,-4.0754,16.50125,-5.057262,0.366676394
,-4.50599,16.1368,-4.947817,0.402051154
,-4.88502,15.73407,-4.757254,0.436538094
,-5.20936,15.30646,-4.489391,0.468007504
,-5.56988,14.75868,-4.08049,0.502644684
,-5.90057,14.23708,-3.64533,0.534399474
,-6.26629,13.69439,-3.15194,0.568612154
,-6.62581,13.23184,-2.69305,0.600902654
,-7.03885,12.79477,-2.2108,0.636756664
,-7.39687,12.48307,-1.82491,0.667940964
,-7.73668,12.23108,-1.48365,0.701631894
,-7.99893,12.06673,-1.234,0.734113984
,-8.21339,11.95709,-1.03224,0.769157734
,-8.35733,11.89818,-0.89589,0.800576674
,-8.4701,11.85864,-0.78955,0.835774364
,-8.54611,11.83322,-0.72121,0.870948964
,-8.59712,11.81598,-0.68023,0.901372614
,-8.6501,11.79868,-0.64455,0.936052274
,-8.70249,11.78342,-0.61733,0.968347044
,-8.77605,11.76511,-0.59167,1.003691854
,-8.87758,11.74344,-0.57024,1.034689684
,-9.07656,11.71056,-0.54879,1.066760954
,-9.46808,11.67343,-0.53165,1.102103484
,-10.0884,11.66073,-0.52555,1.137188284
,-10.8673,11.68084,-0.52562,1.168450704
,-11.9131,11.74604,-0.53422,1.200171584
,-13.3796,11.87126,-0.57026,1.234456674
,-15.0332,12.06378,-0.64115,1.266777384
,-17.0199,12.35489,-0.75038,1.301144584
,-19.2926,12.72068,-0.87156,1.336458314
,-21.4907,13.0769,-0.96984,1.368340824
,-24.0122,13.49191,-1.04148,1.403638884
,-26.2864,13.8799,-1.05371,1.434904434
,-28.7494,14.32782,-1.02648,1.469263074
,-31.1651,14.78519,-0.94057,1.504308534
,-33.3081,15.19144,-0.84715,1.536008594
,-35.4166,15.57552,-0.7708,1.567512194
,-37.8053,15.98506,-0.70288,1.602654874
,-39.9912,16.33177,-0.65367,1.634114294
,-42.5688,16.68826,-0.61729,1.669682634
,-44.8943,16.97673,-0.58136,1.700843564
,-47.6439,17.2832,-0.50745,1.736318954
,-50.197,17.533272,-0.42303,1.767485864
