User/Vedio,Yaw,Pitch,Roll,Time(s)
,0.0705479,-0.99897066,4.22325395,0.300529153
Vedio-1,0.0809648,-0.99895184,4.22122056,0.335839333
,0.0889274,-0.99895184,4.2193841,0.366783733
,0.0964471,-0.99895184,4.2169735,0.402069103
,0.101939,-0.99895184,4.2145228,0.433453133
,0.107268,-0.99879209,4.2115035,0.468761863
,0.111466,-0.99820072,4.2086282,0.500172683
,0.115968,-0.99691407,4.2051533,0.535208593
,0.121151,-0.99507148,4.2011487,0.570515053
,0.127065,-0.99300091,4.1969445,0.601572063
,0.135465,-0.99034371,4.1917867,0.636714593
,0.144006,-0.9879345,4.1871817,0.668325553
,0.153851,-0.9852613,4.1822578,0.702903283
,0.163377,-0.9826175,4.1778274,0.735268073
,0.174149,-0.9795331,4.1730857,0.770743043
,0.183807,-0.9767118,4.1690843,0.801250393
,0.195698,-0.9731544,4.1644536,0.836640103
,0.206554,-0.9697529,4.1601652,0.867317363
,0.220077,-0.9655433,4.1548679,0.903895373
,0.232239,-0.9619222,4.1502855,0.934513913
,0.247499,-0.9575466,4.1448291,0.969756783
,0.262244,-0.9534529,4.139921,1.001793703
,0.277171,-0.9491631,4.1351056,1.033374453
,0.293432,-0.944144,4.13006,1.067871803
,0.309463,-0.9388709,4.125192,1.102427893
,0.323523,-0.9338289,4.120652,1.134495043
,0.336812,-0.9285679,4.116011,1.170001373
,0.347003,-0.9239548,4.112125,1.201616053
,0.357207,-0.918569,4.107871,1.236871493
,0.365522,-0.9134891,4.104179,1.268136633
,0.373974,-0.9075227,4.100265,1.302738903
,0.381028,-0.9016314,4.096709,1.334628993
,0.387925,-0.894788,4.092647,1.370101113
,0.393154,-0.888892,4.089089,1.400455913
,0.398517,-0.882158,4.08497,1.435999863
,0.402899,-0.876096,4.081185,1.467751963
,0.407369,-0.86974,4.07709,1.502464263
,0.41134,-0.86409,4.073386,1.534385143
,0.415672,-0.858072,4.069327,1.568895313
,0.419755,-0.852632,4.065607,1.600310133
,0.42461,-0.846341,4.061301,1.635562713
,0.42934,-0.840363,4.057202,1.667298553
,0.434844,-0.833612,4.052738,1.702595313
,0.439787,-0.827751,4.049077,1.734086833
,0.445308,-0.821234,4.045285,1.769343403
,0.450299,-0.815524,4.042215,1.800580033
,0.456556,-0.808991,4.038965,1.835944373
,0.462815,-0.803105,4.036249,1.866871093
,0.470802,-0.796157,4.033202,1.902372273
,0.479635,-0.789125,4.030192,1.937731493
,0.48832,-0.782975,4.027562,1.968263933
,0.499065,-0.776142,4.024736,2.000152873
,0.513127,-0.767825,4.021348,2.034313513
,0.530837,-0.758012,4.017224,2.070261743
,0.549413,-0.748305,4.013107,2.101569063
,0.574168,-0.735979,4.007678,2.136299323
,0.601672,-0.722697,4.001492,2.168681763
,0.633806,-0.707479,3.994362,2.203251523
,0.66418,-0.693179,3.988014,2.233584383
,0.701502,-0.675727,3.980665,2.269514353
,0.736367,-0.659863,3.974138,2.300961383
,0.777723,-0.641695,3.966819,2.336223933
,0.816195,-0.625236,3.96025,2.367629623
,0.861717,-0.60719,3.952896,2.403053833
,0.903781,-0.592208,3.946903,2.434443843
,0.951325,-0.577414,3.940812,2.469058083
,0.995073,-0.565363,3.935121,2.500989503
,1.0398,-0.553874,3.929065,2.536197033
,1.0738,-0.545829,3.924149,2.567529743
,1.10182,-0.539654,3.919491,2.602182473
,1.1204,-0.535727,3.915953,2.634207983
,1.13623,-0.532226,3.912518,2.669146383
,1.14862,-0.529141,3.909492,2.700296923
,1.16195,-0.525365,3.906096,2.735467963
,1.1736,-0.521625,3.902978,2.766798113
,1.18681,-0.517054,3.899331,2.802302723
,1.20021,-0.512246,3.895872,2.836695123
,1.21407,-0.507137,3.892708,2.869225843
,1.23139,-0.500311,3.889024,2.903254203
,1.25247,-0.491226,3.884607,2.934934743
,1.2855,-0.476398,3.878166,2.969955533
,1.3235,-0.459788,3.871985,3.001459293
,1.37486,-0.437727,3.865632,3.036825333
,1.42485,-0.415775,3.860455,3.068074503
,1.48098,-0.390097,3.855374,3.103210773
,1.52679,-0.367702,3.851541,3.134868493
,1.57115,-0.344192,3.848239,3.170177803
,1.60485,-0.325363,3.846257,3.200733313
,1.63898,-0.306023,3.84467,3.235855303
,1.66461,-0.291565,3.844019,3.267424663
,1.68738,-0.278472,3.843799,3.302645313
,1.70456,-0.268341,3.843771,3.337097603
,1.71818,-0.260175,3.84368,3.369638863
,1.72991,-0.253254,3.843546,3.400720963
,1.74241,-0.245882,3.843533,3.436307963
,1.75407,-0.23868,3.843533,3.471493823
,1.76392,-0.232426,3.843567,3.502605863
,1.7731,-0.226227,3.84389,3.533920343
,1.78266,-0.219195,3.844601,3.569278983
,1.79122,-0.212753,3.845631,3.603072423
,1.79911,-0.206877,3.846825,3.635412403
,1.80676,-0.201222,3.847915,3.666758507
,1.8153,-0.195327,3.849138,3.701586577
,1.82305,-0.190397,3.850397,3.733475227
,1.83176,-0.185164,3.851756,3.768884597
,1.83971,-0.180736,3.852842,3.800313957
,1.84883,-0.176279,3.853989,3.835031117
,1.85819,-0.172297,3.855145,3.870292817
,1.86586,-0.169438,3.856108,3.901731587
,1.87303,-0.167162,3.857075,3.936881517
,1.87788,-0.165724,3.857854,3.968414927
,1.8816,-0.16456,3.858665,4.003145757
,1.88388,-0.163689,3.859383,4.034819737
,1.88561,-0.162789,3.860173,4.069938877
,1.8867,-0.161958,3.860867,4.101493117
,1.88785,-0.160864,3.861564,4.136706637
,1.8891,-0.159787,3.862154,4.167724297
,1.89108,-0.158632,3.862991,4.202345637
,1.89366,-0.157545,3.863913,4.233774427
,1.89787,-0.156236,3.865156,4.269607757
,1.90292,-0.155334,3.866435,4.300684717
,1.91089,-0.155046,3.867959,4.335891677
,1.91897,-0.155313,3.869224,4.367039907
,1.92874,-0.156657,3.870435,4.402118857
,1.93872,-0.158612,3.871172,4.433774867
,1.95089,-0.161759,3.872116,4.469047977
,1.96253,-0.165019,3.873066,4.500209617
,1.97624,-0.168869,3.874159,4.535014857
,1.99104,-0.172676,3.875206,4.570210977
,2.00651,-0.175798,3.875962,4.601907477
,2.02639,-0.179055,3.876645,4.636859257
,2.04802,-0.181789,3.877214,4.667423327
,2.08248,-0.185082,3.878138,4.703595087
,2.12486,-0.187792,3.879475,4.734836567
,2.18708,-0.189958,3.881642,4.769928357
,2.25364,-0.191139,3.884366,4.801335197
,2.33869,-0.19138,3.887925,4.836034387
,2.43603,-0.19138,3.89189,4.871497947
,2.52965,-0.19138,3.895058,4.902601717
,2.62977,-0.191723,3.898009,4.933974057
,2.74407,-0.192695,3.90113,4.968891067
,2.85007,-0.193649,3.903967,5.001255567
,2.96398,-0.194027,3.906549,5.035598367
,3.06474,-0.194056,3.908572,5.066737477
,3.17513,-0.194128,3.90992,5.101949017
,3.26907,-0.194128,3.90998,5.133392897
,3.37046,-0.194128,3.90998,5.169002707
,3.45406,-0.195023,3.90998,5.200530147
,3.53692,-0.197833,3.90998,5.235433747
,3.60214,-0.201028,3.910141,5.267492607
,3.65627,-0.204251,3.910569,5.301630157
,3.69172,-0.206616,3.910614,5.336734497
,3.71135,-0.208196,3.910614,5.368019587
,3.7275,-0.210048,3.910575,5.403363107
,3.73629,-0.211609,3.910488,5.434689547
,3.74043,-0.213097,3.910467,5.469951527
,3.74116,-0.21445,3.910467,5.501269137
,3.7401,-0.215435,3.910471,5.535481377
,3.73661,-0.215686,3.9105,5.567886927
,3.72994,-0.21547,3.910913,5.603435737
,3.72111,-0.214038,3.912175,5.634658127
,3.70752,-0.210698,3.915208,5.670037587
,3.67917,-0.202847,3.922741,5.701408207
,3.60073,-0.181226,3.943296,5.736667897
,3.42853,-0.139047,3.986481,5.767342297
,3.04624,-0.06058,4.075629,5.802887097
,2.50976,0.03229,4.1839987,5.834074687
,1.67058,0.14774,4.3250998,5.868850847
,0.71441,0.24746,4.45693,5.900125677
,-0.615053,0.35316,4.594726,5.935476607
,-2.1316,0.45216,4.702749,5.970382797
,-3.59026,0.53831,4.769748,6.001833237
,-5.24504,0.62997,4.813992,6.036667567
,-6.74677,0.71146,4.836157,6.068013677
,-8.40054,0.80482,4.844016,6.103047297
,-9.90539,0.88878,4.844142,6.134572747
,-11.5662,0.97895,4.844142,6.169226337
,-13.0817,1.05816,4.839375,6.200718417
,-14.8135,1.13276,4.828342,6.236258387
,-16.297,1.1778,4.816705,6.266800227
,-17.9971,1.21263,4.791536,6.302028867
,-19.5211,1.23091,4.755408,6.333494147
,-21.2417,1.23917,4.702776,6.368642937
,-22.7867,1.23921,4.653651,6.400358547
,-24.4886,1.2268,4.604378,6.435724017
,-25.9735,1.18571,4.567064,6.466747107
,-27.6319,1.09983,4.540241,6.501625637
,-29.1974,0.97819,4.530196,6.535282507
,-30.6946,0.81865,4.53205,6.567826317
,-32.2214,0.61273,4.564945,6.602043117
,-33.7854,0.37683,4.625994,6.638044087
,-35.1227,0.16815,4.684613,6.669518787
,-36.4345,-0.04298,4.74325,6.701369517
,-37.8091,-0.269973,4.799382,6.735905077
,-38.9983,-0.473266,4.848561,6.767258317
,-40.2792,-0.69823,4.907903,6.802466987
,-41.3903,-0.89203,4.969889,6.834203667
,-42.6106,-1.0869891,5.045969,6.868960177
,-43.715,-1.235393,5.114307,6.900085907
,-45.0064,-1.362771,5.185742,6.935543767
,-46.1498,-1.434224,5.23232,6.966869057
,-47.4559,-1.477085,5.26643,7.002451207
,-48.6957,-1.484838,5.27535,7.036817967
,-49.7801,-1.484617,5.27535,7.068153237
,-50.9572,-1.47553,5.27157,7.103474527
,-51.9759,-1.453803,5.25039,7.134742507
,-53.112,-1.412634,5.205645,7.170117687
,-54.1118,-1.359921,5.153981,7.201369997
,-55.2198,-1.280241,5.082038,7.236810737
,-56.1933,-1.191787,5.008164,7.268297977
,-57.2452,-1.0799202,4.930071,7.303842207
,-58.1148,-0.9725224,4.861036,7.334389757
,-59.1137,-0.827222,4.777873,7.369759507
,-59.9625,-0.681653,4.702551,7.401233907
,-60.8406,-0.511566,4.620085,7.436701737
,-61.5254,-0.365774,4.549722,7.467525527
,-62.2253,-0.206164,4.475536,7.502777817
,-62.7736,-0.076766,4.421617,7.534350857
,-63.3265,0.05173,4.374781,7.569978917
,-63.7958,0.15193,4.349718,7.600898517
,-64.3556,0.25544,4.342049,7.636358377
,-64.8887,0.3357,4.347225,7.667514877
,-65.5625,0.41168,4.374236,7.702904877
,-66.2331,0.46653,4.411578,7.734270937
,-67.0522,0.50111,4.471563,7.768645977
,-67.8522,0.49987,4.548196,7.800148887
,-68.7098,0.44858,4.662524,7.835509217
,-69.4312,0.3632,4.799909,7.867316897
,-70.1668,0.22465,4.992945,7.901854997
,-70.8617,0.03943,5.205554,7.933875667
,-71.6264,-0.203783,5.45714,7.969316127
,-72.3655,-0.458666,5.70912,8.003993657
,-73.0608,-0.699664,5.93873,8.035565557
,-73.8612,-0.9635371,6.17579,8.070244227
,-74.6446,-1.200513,6.37993,8.101719487
,-75.6009,-1.466621,6.59501,8.137240067
,-76.531,-1.700028,6.76794,8.168868997
,-77.6603,-1.93714,6.93764,8.203828197
,-78.7304,-2.11059,7.05641,8.234862977
,-79.9579,-2.2602,7.13422,8.269309307
,-81.1135,-2.37227,7.16476,8.301777557
,-82.3439,-2.46861,7.16739,8.337189787
