User/Vedio,Yaw,Pitch,Roll,Time(s)
,-0.0124527,0.72838264,-7.964122979,0.300722612
Vedio-4,-0.0153385,0.72874457,-7.964411807,0.335607852
,-0.0185624,0.72921732,-7.964442674,0.366885382
,-0.0226849,0.72988003,-7.964442674,0.401866132
,-0.0272695,0.7307064,-7.964440765,0.436979152
,-0.031361,0.73151804,-7.964392452,0.468146652
,-0.035268,0.73260463,-7.964388463,0.503234582
,-0.0377304,0.7337488,-7.964388463,0.534571432
,-0.0392692,0.73513157,-7.964388463,0.569734352
,-0.039626,0.73653864,-7.96454125,0.601218882
,-0.039392,0.738039,-7.9652011,0.636595632
,-0.0385595,0.738992,-7.96599047,0.667761682
,-0.0369877,0.7397546,-7.96689294,0.702285992
,-0.0350549,0.7402316,-7.96760166,0.733350832
,-0.0325146,0.7406215,-7.96826551,0.768382612
,-0.0301578,0.7410772,-7.96881415,0.800080092
,-0.0274746,0.7417425,-7.96934339,0.836049852
,-0.0249339,0.7422562,-7.96967378,0.867184262
,-0.0222098,0.7427855,-7.96994103,0.902074622
,-0.0202826,0.7431942,-7.97024251,0.933353012
,-0.0189412,0.7437445,-7.97054823,0.969505242
,-0.0185366,0.7446418,-7.97061197,1.004504802
,-0.0187806,0.7455497,-7.97061197,1.035011702
,-0.0202278,0.7461719,-7.97060551,1.067489522
,-0.023421,0.7466596,-7.97053585,1.101883512
,-0.0278371,0.7470123,-7.97047608,1.133764332
,-0.0332329,0.7474315,-7.97044001,1.167681622
,-0.0376478,0.7478846,-7.97044001,1.200084742
,-0.0400158,0.7482649,-7.97044001,1.235275332
,-0.0385088,0.7483365,-7.97044001,1.270002332
,-0.0304285,0.7477975,-7.97039041,1.301263332
,-0.00550857,0.7442436,-7.96922333,1.333382492
,0.140418,0.71826735,-7.95958741,1.368571352
,0.6065,0.6294588,-7.9253853,1.402984442
,1.35473,0.47402,-7.860445,1.434537662
,2.45389,0.239055,-7.760279,1.469658662
,3.53975,0.015671,-7.670403,1.501187922
,4.80571,-0.235118,-7.575412,1.536490822
,5.9305,-0.448038,-7.490126,1.567829662
,7.19496,-0.672648,-7.38296,1.602975482
,8.33175,-0.864498,-7.270822,1.634623072
