User/vedio,Yaw,Pitch,Roll,Time(s)
,-0.00193916,-6.95147146,10.18013044,0.134229653
User-2,-0.00348065,-6.951613111,10.18258227,0.166870333
vedio-1,-0.00531995,-6.952208397,10.1855614,0.201466793
,-0.00744453,-6.95349686,10.1900387,0.236630613
,-0.00947358,-6.95476256,10.1950268,0.267770803
,-0.0115617,-6.95560685,10.2006268,0.300103263
,-0.0137472,-6.95580735,10.2071302,0.334566603
,-0.0158216,-6.95553102,10.2134749,0.370106183
,-0.0175039,-6.95499618,10.2190864,0.401335903
,-0.0193161,-6.9544946,10.225788,0.436689893
,-0.0208784,-6.95411365,10.2314842,0.468088953
,-0.0225117,-6.95369639,10.2370543,0.503407593
,-0.0236577,-6.95320182,10.2409141,0.534036603
,-0.0243262,-6.951658413,10.2428407,0.569759503
,-0.0243639,-6.94807256,10.2425485,0.600201193
,-0.0236059,-6.94333492,10.2405414,0.635479613
,-0.0216803,-6.9384033,10.2377276,0.666680513
,-0.0174676,-6.9319153,10.2335575,0.701593173
,-0.0120397,-6.9257928,10.2287863,0.733533923
,-0.00471531,-6.9191426,10.2233632,0.768698043
,0.00262239,-6.9134414,10.219015,0.800202303
,0.0110641,-6.9075326,10.2142145,0.835559133
,0.0184413,-6.9028495,10.2097778,0.866881783
,0.026406,-6.8984483,10.2046978,0.901497343
,0.0340756,-6.8948275,10.1994249,0.936642633
,0.0403849,-6.8923932,10.1952333,0.969021013
,0.0456131,-6.8906775,10.1922964,1.000066263
,0.0511504,-6.8890221,10.1899888,1.035415113
,0.0565623,-6.8875201,10.1889818,1.070286153
,0.0613018,-6.8862835,10.1891853,1.101751073
,0.065529,-6.8855196,10.1907578,1.136892933
,0.0687835,-6.8852189,10.1932749,1.167265343
,0.0724198,-6.8851496,10.1976677,1.202742763
,0.0755277,-6.8851649,10.2026749,1.233850433
,0.0790381,-6.8856876,10.209534,1.268971203
,0.0821704,-6.8868217,10.2166272,1.300296993
,0.0857185,-6.889018,10.2260418,1.336084903
,0.0886222,-6.8914408,10.2350181,1.367575473
,0.0915246,-6.8943667,10.2451094,1.402883263
,0.093781,-6.8968903,10.2536466,1.433538203
,0.0961495,-6.8996596,10.2635577,1.468362463
,0.0984237,-6.9024523,10.274717,1.503489503
,0.100345,-6.9049002,10.285372,1.534742303
,0.102512,-6.9076157,10.297976,1.570214903
,0.104547,-6.9098271,10.309226,1.601670413
,0.107074,-6.9119293,10.321449,1.636194743
,0.109699,-6.9134456,10.332143,1.667583533
,0.113144,-6.9147772,10.343987,1.703314993
,0.116556,-6.9157269,10.354409,1.735025653
,0.120467,-6.9165947,10.365667,1.768423833
,0.124369,-6.9172481,10.377004,1.800917403
,0.128691,-6.9177805,10.389657,1.836193553
,0.132646,-6.918259,10.400671,1.867035803
,0.137504,-6.9187438,10.41308,1.902842523
,0.142695,-6.9190893,10.425157,1.938240963
,0.14754,-6.9193476,10.435527,1.969210663
,0.153382,-6.9195025,10.447238,2.004028653
,0.159039,-6.9195146,10.458043,2.036109113
,0.165212,-6.9195146,10.469174,2.069226183
,0.171319,-6.9195146,10.479331,2.100769783
,0.178085,-6.9195146,10.489277,2.133490553
,0.185987,-6.9195146,10.498976,2.168438833
,0.194751,-6.9195173,10.507752,2.203935363
,0.203005,-6.9196428,10.514779,2.235348103
,0.212406,-6.9200195,10.521985,2.269570793
,0.221125,-6.9205678,10.528327,2.300958743
,0.230643,-6.9214606,10.535244,2.335794393
,0.239138,-6.9225663,10.541548,2.368277413
,0.247667,-6.924028,10.547897,2.402671753
,0.254898,-6.9257004,10.553246,2.433981283
,0.262602,-6.9279562,10.55877,2.469108033
,0.269633,-6.9302474,10.563431,2.501365243
,0.277571,-6.9328649,10.568212,2.536663913
,0.285014,-6.9352672,10.572094,2.567969453
,0.294079,-6.9382047,10.575656,2.602550253
,0.303142,-6.9412272,10.578389,2.633998073
,0.313901,-6.94490632,10.581084,2.669240293
,0.324161,-6.94838648,10.582969,2.700610853
,0.336183,-6.952402819,10.584366,2.735052803
,0.347891,-6.95627288,10.585117,2.767012373
,0.361651,-6.96072146,10.585261,2.802418533
,0.373941,-6.9645921,10.585185,2.833482323
,0.387714,-6.9689237,10.584396,2.869099453
,0.400791,-6.9729496,10.582763,2.904256413
,0.41195,-6.9763616,10.580801,2.934741443
,0.423535,-6.9799507,10.578271,2.967039433
,0.436476,-6.984019,10.574841,3.002216933
,0.451223,-6.9883226,10.570759,3.033419263
,0.496391,-6.996783,10.56086,3.067963563
,0.694861,-7.0114924,10.531311,3.103436993
,1.33989,-7.0184633,10.455046,3.134283243
,2.83914,-6.9739515,10.299513,3.169718183
,4.79758,-6.841705,10.1260996,3.200875483
,7.64229,-6.596324,9.925046,3.236530823
,10.4168,-6.35559,9.764505,3.267909343
,13.512,-6.132299,9.617637,3.303480583
,15.8317,-6.025033,9.541002,3.334142073
,17.8028,-6.001504,9.485862,3.368581733
,19.0428,-6.029958,9.434212,3.401245783
,19.8882,-6.076865,9.370872,3.435811733
,20.4766,-6.12071,9.293003,3.471414913
,20.8972,-6.157484,9.211925,3.502899773
,21.2871,-6.197971,9.12046,3.533579813
,21.7618,-6.266836,8.99957,3.569174693
,22.2235,-6.355595,8.87815,3.601177313
,22.7125,-6.464606,8.75139,3.634605143
,23.1646,-6.585307,8.64395,3.667169693
,23.6217,-6.733012,8.53876,3.701721953
,24.0412,-6.880156,8.42734,3.734068983
,24.4496,-7.0148645,8.29313,3.768411993
,24.7706,-7.109747,8.16598,3.800096133
,25.0196,-7.1785,8.04236,3.835357743
,25.1091,-7.203627,7.978,3.866851733
,25.1261,-7.216841,7.93347,3.901613293
,25.0274,-7.240943,7.81069,3.937718513
,24.3649,-7.287698,7.39078,3.967607373
,22.4601,-7.31547,6.56974,4.003461713
,20.1178,-7.324293,5.81434,4.034602473
,17.3843,-7.392255,5.11986,4.070213883
,15.4513,-7.485191,4.74404,4.101402533
,14.0975,-7.56221,4.56299,4.136659583
,13.5762,-7.576572,4.55357,4.168286993
,13.4546,-7.571597,4.58309,4.203510403
,13.4258,-7.564318,4.61204,4.235046593
,13.4092,-7.551223,4.65995,4.270467573
,13.3998,-7.53253,4.72261,4.301593513
,13.3902,-7.503595,4.80582,4.337084903
,13.3794,-7.476192,4.87793,4.367811683
,13.363,-7.445517,4.94034,4.402894813
,13.3451,-7.419386,4.97542,4.434167853
,13.3189,-7.392461,5.00225,4.469436003
,13.2828,-7.368189,5.02143,4.500823933
,13.1975,-7.330249,5.04479,4.535820403
,13.0033,-7.262988,5.069,4.567113683
,12.5648,-7.123821,5.08527,4.603316713
,11.9877,-6.95073185,5.09436,4.633618713
,11.0876,-6.688448,5.10159,4.669228153
,10.1451,-6.420698,5.10249,4.700480953
,8.95745,-6.10698,5.1015,4.736032213
,7.83832,-5.84097,5.09573,4.767082603
,6.52365,-5.55656,5.08877,4.802575703
,5.36886,-5.32925,5.08526,4.834160093
,4.15584,-5.11317,5.08492,4.868842093
,3.21902,-4.96156,5.08853,4.900183563
,2.46396,-4.85232,5.11222,4.936336683
,2.17543,-4.80296,5.14228,4.967554703
,2.10678,-4.78262,5.16372,5.002524643
,2.10649,-4.77255,5.17573,5.034127833
,2.33741,-4.67657,5.26895,5.068657303
,3.55057,-4.34486,5.50402,5.100865193
,5.76434,-3.84867,5.73689,5.134349503
,8.47454,-3.31456,5.86406,5.166674003
,11.6746,-2.77621,5.88166,5.202082163
,14.6337,-2.34768,5.79415,5.237165303
,16.9873,-2.03209,5.64909,5.268495083
,18.9828,-1.77041,5.52953,5.300113953
,20.6224,-1.56049,5.48473,5.335241003
,21.5369,-1.46795,5.46898,5.366751533
,22.0514,-1.44978,5.4403,5.401926193
,22.2306,-1.46705,5.4141,5.435659373
,22.2945,-1.49234,5.3947,5.468007813
,22.3351,-1.53117,5.37064,5.503399703
,22.3598,-1.58393,5.34,5.534899393
,22.3715,-1.69051,5.27557,5.569816323
,22.3555,-1.83925,5.17694,5.601580593
,22.2726,-2.04572,5.02765,5.636570203
,22.095,-2.2848,4.84561,5.668122083
,21.6974,-2.63543,4.57323,5.703456973
,21.1545,-2.98634,4.29803,5.734463723
,20.3394,-3.38672,3.97893,5.769080143
,19.4785,-3.71508,3.7015,5.800545923
,18.4336,-4.017,3.42274,5.835199983
,17.3959,-4.23844,3.19724,5.867680713
,16.2162,-4.41818,2.99068,5.903110813
,15.1248,-4.53088,2.84216,5.934295473
,13.8083,-4.60662,2.70861,5.968975193
,12.4244,-4.62348,2.60616,6.000682163
,10.5463,-4.59088,2.49903,6.036041853
,8.32736,-4.50231,2.40695,6.067416113
,5.03914,-4.35868,2.31355,6.102568243
,1.24321,-4.1838,2.20808,6.134164303
,-3.69716,-3.95844,2.06852,6.168732563
,-8.64326,-3.73974,2.00205,6.200296403
,-14.5221,-3.47141,1.99584,6.235718523
,-19.8449,-3.25142,2.02264,6.267280393
,-25.7081,-3.01729,2.05633,6.302570793
,-31.5477,-2.77996,1.9948,6.338007743
,-36.6089,-2.59931,1.85071,6.368594843
,-41.7485,-2.43014,1.57757,6.400035823
,-47.4301,-2.26471,1.01747,6.436090593
,-44.4752,-2.17979,0.6313,6.467127863
,-26.932,-2.1177,0.56571,6.501766233
,-10.6207,-2.06638,0.51934,6.533974423
,6.96392,-2.03953,0.48864,6.568521553
,23.0792,-2.03725,0.4804,6.600132733
,41.3802,-2.04316,0.47918,6.635905523
,58.9713,-2.05974,0.47164,6.670280203
,75.0689,-2.08665,0.45211,6.701874253
,93.0531,-2.13949,0.40853,6.737218823
,108.714,-2.20704,0.35529,6.768056233
,126.157,-2.29906,0.2797,6.802513003
,142.199,-2.38833,0.1834,6.834373643
,159.602,-2.47572,0.036,6.868928203
,175.925,-2.52697,-0.1684,6.901409213
,180,-2.54301,-0.4653,6.933426953
,180,-2.52677,-0.9635,6.967685853
,180,-2.44739,-1.7613,7.003395643
,180,-2.42713,-2.1486,7.034133833
,180,-2.42919,-2.2964,7.070029493
,180,-2.43312,-2.3223,7.100776793
,180,-2.48151,-2.4885,7.136232553
,180,-2.62418,-2.8254,7.168386563
,180,-2.84444,-3.1987,7.203139553
,180,-3.09793,-3.5156,7.234859343
,180,-3.40368,-3.8012,7.270138353
,180,-3.67205,-3.9721,7.300578603
,180,-4.00006,-4.0919,7.336257613
,180,-4.2994,-4.1468,7.367694303
,180,-4.64441,-4.1782,7.403006383
,180,-4.9442,-4.1969,7.434277143
,180,-5.25139,-4.2139,7.468654923
,180,-5.50348,-4.2209,7.500207363
,180,-5.74439,-4.2211,7.535982143
,180,-5.93051,-4.222,7.567435953
,180,-6.133635,-4.2323,7.602382243
,180,-6.345723,-4.2583,7.633989133
,180,-6.673374,-4.3214,7.668486673
,180,-7.204247,-4.4615,7.703673873
,180,-7.891802,-4.6892,7.735087463
,180,-8.80749,-5.0461,7.770371583
,180,-9.60242,-5.3799,7.802514743
,180,-10.27384,-5.6561,7.833454773
,180,-10.91256,-5.9044,7.868914813
,180,-11.34983,-6.0752,7.900198403
,180,-11.69984,-6.2373,7.934491243
,180,-11.93799,-6.4047,7.970077003
,180,-12.07681,-6.5621,8.001541643
,180,-12.18355,-6.7473,8.036625073
,180,-12.27126,-6.9253,8.068178953
,180,-12.37114,-7.1301,8.103276613
,180,-12.43631,-7.3135,8.134335543
,180,-12.46628,-7.5042,8.169947533
,180,-12.48636,-7.6481,8.201584383
,180,-12.55475,-7.7678,8.236946923
,180,-12.67662,-7.8341,8.267597573
,180,-12.91834,-7.8817,8.303455893
,180,-13.17489,-7.9108,8.334728643
,180,-13.45944,-7.9346,8.370277923
,180,-13.67562,-7.9395,8.400947393
,180,-13.86038,-7.9215,8.436167383
,180,-13.94542,-7.8632,8.467963303
,179.84,-13.94976,-7.7569,8.502928403
,178.992,-13.88368,-7.6466,8.534282993
,178.195,-13.75833,-7.5324,8.569087303
,177.564,-13.61771,-7.4418,8.600599833
,176.925,-13.44589,-7.3544,8.636165633
,176.375,-13.29078,-7.2876,8.671646763
,176.002,-13.20913,-7.2512,8.703200903
,175.709,-13.19047,-7.2273,8.737202083
,175.55,-13.2112,-7.2159,8.769571613
,175.443,-13.26125,-7.211,8.801017723
,175.308,-13.39017,-7.2106,8.836429583
,175.162,-13.60504,-7.2163,8.867086813
,174.956,-13.98686,-7.2302,8.902194753
,174.743,-14.39781,-7.2416,8.933829593
,174.462,-14.89365,-7.2483,8.969122843
,174.117,-15.42105,-7.253,9.004711483
,173.765,-15.89164,-7.2659,9.035979973
,173.364,-16.37723,-7.2966,9.067379323
,172.9,-16.90297,-7.3518,9.102869883
,172.52,-17.31803,-7.407,9.133541933
,172.128,-17.74303,-7.4725,9.168828353
,171.837,-18.06263,-7.5309,9.200102253
,171.582,-18.35583,-7.595,9.235549453
,171.417,-18.56213,-7.6488,9.266868393
,171.286,-18.73203,-7.7013,9.302025093
,171.197,-18.85043,-7.7434,9.336545433
,171.138,-18.93203,-7.7747,9.367990693
,171.082,-19.01343,-7.8046,9.403132833
,171.037,-19.07933,-7.8269,9.434541593
,170.997,-19.13783,-7.8451,9.469851963
,170.97,-19.17403,-7.8555,9.501531563
,170.954,-19.19243,-7.8603,9.536508633
,170.944,-19.19993,-7.8619,9.568221023
,170.933,-19.20493,-7.862,9.603465513
,170.924,-19.20313,-7.8601,9.634784173
,170.913,-19.16273,-7.8437,9.669184493
,170.892,-18.80643,-7.7176,9.700523953
,170.911,-17.79243,-7.3813,9.736670523
,171,-16.66177,-7.0187,9.767105653
,171.195,-15.19682,-6.5762,9.802408893
,171.447,-13.79407,-6.1812,9.834605083
,171.775,-12.26808,-5.7918,9.868823213
,172.092,-10.86718,-5.4588,9.900053493
,172.444,-9.1925,-5.0819,9.936282163
,172.683,-7.742505,-4.7618,9.966859003
,172.834,-6.064162,-4.3794,10.002337
,172.788,-4.4958,-3.9779,10.0370227
,172.488,-3.2282,-3.6017,10.06927649
,171.785,-1.93289,-3.178,10.10303734
,170.575,-0.60974,-2.7321,10.13626447
,168.613,0.83793,-2.2314,10.17065596
,166.194,2.1416,-1.7593,10.20196149
,162.927,3.43487,-1.2403,10.23762251
,159.907,4.28887,-0.8318,10.26927901
,156.749,4.87647,-0.4411,10.30476158
,154.618,5.09367,-0.1575,10.33434455
,152.768,5.15877,0.1673,10.37050794
,151.809,5.15087,0.39778,10.40194179
,151.267,5.12157,0.57133,10.43334398
,150.889,5.08167,0.73097,10.46800943
,150.599,5.04287,0.88527,10.50354046
,150.376,5.01357,1.02033,10.5350607
,150.151,4.99367,1.16382,10.57045403
