User/Vedio,Yaw,Pitch,Roll,Time(s)
,0.00218533,1.450631181,5.59196306,0.100161753
Vedio-1,0.00641431,1.44980319,5.6021034,0.135557453
,0.0109427,1.4480493,5.6122217,0.166859653
,0.0159762,1.44493781,5.6220153,0.200780523
,0.0215984,1.4401762,5.6300465,0.235876013
,0.0279646,1.4340258,5.6354349,0.268684133
,0.0371849,1.4250146,5.6398462,0.303584623
,0.0493152,1.4141514,5.6440421,0.335135443
,0.069329,1.398957,5.6518579,0.370194443
,0.0940322,1.3827371,5.6642471,0.401518903
,0.126276,1.3625076,5.6825047,0.436841893
,0.154492,1.343064,5.69666,0.468081373
,0.180489,1.323042,5.704713,0.502965033
,0.19879,1.308386,5.706936,0.534386993
,0.215601,1.295243,5.707336,0.569908423
,0.228104,1.28568,5.70774,0.601348603
,0.240018,1.276271,5.70949,0.636681573
,0.249321,1.2686,5.712245,0.667230253
,0.260001,1.259666,5.716146,0.702805273
,0.269294,1.252214,5.718992,0.734349803
,0.279655,1.244365,5.720777,0.769317263
,0.289451,1.237047,5.72116,0.800818463
,0.30056,1.228592,5.720977,0.836199613
,0.310378,1.221156,5.720075,0.867610153
,0.322487,1.212619,5.718346,0.903177203
,0.335776,1.203814,5.716667,0.934209983
,0.354804,1.190389,5.715054,0.969609403
,0.372042,1.177132,5.71433,1.001011673
,0.395508,1.158857,5.714317,1.036506873
,0.423424,1.136693,5.714243,1.067451563
,0.45852,1.108238,5.712846,1.102658243
,0.488986,1.083805,5.709403,1.134158593
,0.522764,1.057124,5.699537,1.169228983
,0.553938,1.03249,5.6820422,1.200480983
,0.592857,1.001757,5.6531581,1.235514583
,0.629304,0.973153,5.6263214,1.266882643
,0.669707,0.941562,5.6011784,1.302485613
,0.708562,0.912099,5.58069058,1.336964423
,0.743166,0.886912,5.5628587,1.368072183
,0.782056,0.859223,5.5390588,1.403914933
,0.815928,0.834604,5.5132506,1.434925203
,0.853908,0.806519,5.479517,1.469504373
,0.888162,0.781672,5.44615,1.501917343
,0.919085,0.759377,5.415387,1.536888233
,0.934679,0.747212,5.400933,1.568491793
,0.942055,0.740008,5.397099,1.603074953
,0.945106,0.734944,5.402332,1.634904583
,0.935709,0.725955,5.5217517,1.669814183
,0.80691,0.749096,6.243394,1.701144883
,0.436135,0.910957,7.83936,1.736431103
,-0.0552758,1.173047,9.74132,1.767584203
,-0.72758,1.5372846,12.14585,1.802829933
,-1.33845,1.848136,14.23182,1.833468993
,-2.0265,2.190819,16.52111,1.869002103
,-2.66894,2.52914,18.59781,1.904196503
,-3.17285,2.81172,20.21651,1.934422173
,7.4931,2.46219,19.24791,1.967129353
,22.7422,1.85183,17.29561,2.002013293
,36.4124,1.288347,15.52549,2.033339453
,51.8428,0.6365,13.51136,2.068812113
,67.2113,-0.02659,11.49241,2.104190983
,80.8783,-0.62684,9.68547,2.135705593
,94.56,-1.23648,7.86399,2.167252993
,109.436,-1.90799,5.867877,2.201510273
,124.838,-2.61115,3.78324,2.237130333
,138.295,-3.23101,1.94687,2.268395753
,153.594,-3.94107,-0.15631,2.303573063
,167.104,-4.57289,-2.02524,2.335052323
,180,-5.2925,-4.14762,2.370355093
,180,-5.91968,-5.98939,2.401020083
,180,-6.65881,-8.15309,2.436606793
,180,-7.30816,-10.05249,2.467888473
,180,-8.04621,-12.22549,2.503041563
,180,-8.70574,-14.18059,2.534720383
,180,-9.44104,-16.37139,2.569777093
,180,-10.10794,-18.34539,2.601205873
,180,-10.92854,-20.53709,2.636324173
,180,-10.14854,-18.28029,2.667914613
,180,-9.23364,-15.74599,2.702961633
,180,-8.37989,-13.47189,2.734469673
,180,-7.3948,-10.91669,2.769579983
,180,-6.49855,-8.61539,2.801001363
,180,-5.4921,-6.02469,2.836148463
,180,-4.59105,-3.692,2.867402763
,180,-3.61655,-1.14547,2.901599893
,174.473,-2.72328,1.23024,2.933394173
,159.997,-1.75022,3.88539,2.968965493
,147.041,-0.9132,6.252189,3.000547953
,132.746,-0.03972,8.85105,3.035286203
,118.278,0.780446,11.46779,3.070401083
,105.165,1.4680844,13.82576,3.102039413
,90.5154,2.172765,16.43741,3.137226703
,77.2396,2.74964,18.78431,3.168963693
,63.9145,3.25892,21.11931,3.200498823
,49.3164,3.73171,23.63161,3.234878693
,35.0908,4.07581,26.01751,3.270371033
,30.1884,4.12908,26.80461,3.301501023
,27.691,4.12106,27.14891,3.335862933
,26.5163,4.09082,27.23651,3.368285303
,25.881,4.05416,27.20921,3.403222553
,25.5517,4.02266,27.11871,3.433731303
,25.1664,3.96871,26.88471,3.468698493
,24.6596,3.87262,26.36921,3.501229203
,23.8822,3.69633,25.21601,3.536757173
,23.0866,3.51058,23.70441,3.567613193
,22.1151,3.30276,21.49201,3.603098703
,21.2652,3.14043,19.28071,3.634160573
,20.3485,2.982,16.62631,3.670308653
,19.6814,2.87156,14.46456,3.701633373
,19.0838,2.77434,12.23981,3.736841763
,18.6906,2.70633,10.48005,3.768162783
,18.391,2.64574,8.76124,3.803169613
,18.2361,2.60161,7.45599,3.833832333
,18.1559,2.5567,6.221776,3.869188123
,18.148,2.51271,5.313126,3.900870943
,18.1842,2.45668,4.523,3.936049113
,18.2594,2.39505,3.91007,3.971155723
,18.3525,2.332696,3.44614,4.002676593
,18.4656,2.265488,3.03861,4.034015573
,18.6121,2.184963,2.62666,4.069442623
,18.7588,2.108155,2.29418,4.100951513
,18.9485,2.014874,1.95304,4.136495173
,19.1414,1.931045,1.68052,4.167581553
,19.4171,1.830613,1.37708,4.203091873
,19.7426,1.73713,1.10756,4.233811623
,20.32,1.619114,0.7655,4.269565113
,21.1162,1.5216203,0.44681,4.300258063
,22.4788,1.4387155,0.095,4.335685703
,24.0611,1.3925718,-0.15261,4.367353673
,26.0836,1.346424,-0.31353,4.402670973
,27.9693,1.286598,-0.35051,4.434405953
,29.8943,1.180176,-0.31488,4.469429583
,31.4304,1.049036,-0.22447,4.501110113
,32.8993,0.882297,-0.09367,4.534684573
,34.3118,0.683902,0.06706,4.570615403
,35.4142,0.504921,0.21539,4.602087253
,36.4138,0.32976,0.37164,4.633623803
,37.3923,0.15314,0.55586,4.668836453
,38.137,0.01172,0.72269,4.700536953
,38.7843,-0.12472,0.88506,4.734994083
,39.2761,-0.24196,1.0176,4.769793643
,39.6223,-0.33329,1.11442,4.802298983
,39.8865,-0.40908,1.18701,4.833580943
,40.1251,-0.48315,1.24875,4.868855473
,40.2946,-0.53867,1.28918,4.900630093
,40.4393,-0.5884,1.32238,4.935047893
,40.5663,-0.63423,1.35081,4.970485503
,40.6707,-0.67303,1.37358,5.002018933
,40.7699,-0.71119,1.39492,5.033335943
,40.8731,-0.75354,1.41693,5.067821883
,40.9696,-0.79714,1.43729,5.104068033
,41.0342,-0.82862,1.45216,5.134669463
,41.0831,-0.85567,1.46725,5.169847903
,41.0961,-0.86599,1.475,5.201831203
,41.0841,-0.87167,1.48609,5.236843163
,40.3816,-0.87454,1.60489,5.268445583
,37.2588,-0.8141,1.72325,5.303835303
,32.9592,-0.75033,1.53938,5.335034563
,27.0136,-0.7142,0.92722,5.370188203
,21.1182,-0.69432,0.13367,5.401787773
,14.6194,-0.63299,-0.82532,5.436173623
,8.87562,-0.4868,-1.70022,5.467597573
,5.94781,-0.25536,-2.45828,5.503307163
,21.1696,-0.31613,-2.1208,5.533886633
,39.0146,-0.42378,-1.72179,5.569840563
,54.431,-0.55584,-1.39674,5.601041563
,71.9544,-0.74815,-1.07329,5.636253383
,87.6509,-0.95399,-0.83576,5.668032563
,104.828,-1.20471,-0.63578,5.702501393
,120.868,-1.45864,-0.51573,5.734743863
,138.168,-1.74171,-0.46609,5.769222673
,154.07,-2.00416,-0.50034,5.800997863
,171.273,-2.30054,-0.63114,5.835453003
,180,-2.59672,-0.83058,5.867664963
,180,-2.95261,-1.1202,5.902878193
,180,-3.30189,-1.42678,5.934275053
,180,-3.71737,-1.79302,5.969390493
,180,-4.11706,-2.1343,6.002970653
,180,-4.47653,-2.41459,6.035071713
,180,-4.82889,-2.61981,6.070480243
,180,-5.07498,-2.63868,6.101941523
,180,-5.18654,-2.37844,6.136749043
,180,-5.17009,-2.06503,6.168060663
,180,-5.08706,-1.6866,6.203334053
,180,-4.97554,-1.32755,6.234983233
,180,-4.82334,-0.87856,6.270093253
