User/vedio,Yaw,Pitch,Roll,Time(s)
,19.6047,0.93162,1.074068,8.55E-07
,-0.000391547,0.46581,0.537034,0.033769119
,-0.00178183,0.465750242,0.537208288,0.068383829
,-0.00407342,0.465690809,0.537959846,0.103923409
,-0.00692506,0.465690809,0.53913388,0.134669579
,-0.0107982,0.46577024,0.54088844,0.166757429
,-0.0166146,0.466308769,0.54326757,0.202224609
,-0.023836,0.46721905,0.5458733,0.233597709
,-0.0348696,0.46869849,0.549914,0.268866139
,-0.0460281,0.4700403,0.5539251,0.300232119
,-0.0625897,0.47166114,0.5590464,0.335451529
,-0.0876388,0.47375141,0.5654996,0.366816949
,-0.132494,0.4773326,0.5761944,0.401936289
,-0.192673,0.4821856,0.5899192,0.437093259
,-0.258222,0.486749,0.603689,0.468419049
,-0.345406,0.4912599,0.6215303,0.502931979
User-1,-0.438461,0.4956294,0.639853,0.534160279
vedio-1,-0.556398,0.5004126,0.662617,0.569336649
,-0.671158,0.5048119,0.684101,0.600172069
,-0.8195,0.5118583,0.709391,0.636984349
,-0.948163,0.5180024,0.729354,0.667263529
,-1.11294,0.5246088,0.753513,0.702880369
,-1.28196,0.531223,0.776739,0.734256319
,-1.5227,0.5426262,0.806607,0.769192919
,-1.80101,0.5605654,0.837778,0.800544919
,-2.2193,0.5949,0.881399,0.836399539
,-2.69549,0.638301,0.926625,0.866811009
,-3.40151,0.71217,0.993287,0.902309539
,-4.34238,0.82959,1.088919,0.937784389
,-5.39827,0.972953,1.190759,0.969139839
,-6.6437,1.145861,1.294936,1.000650089
,-8.20278,1.355483,1.402342,1.035360309
,-9.91996,1.56273,1.492437,1.070337379
,-11.514,1.7214,1.557474,1.101709359
,-13.3515,1.8648,1.629194,1.136841819
,-15.052,1.97285,1.687624,1.168316129
,-17.0356,2.07171,1.730824,1.203353629
,-18.9555,2.13627,1.740534,1.234812279
,-21.2093,2.18179,1.723694,1.270410039
,-23.1829,2.20157,1.672784,1.301456419
,-25.3756,2.21065,1.580524,1.336861709
,-27.2005,2.21853,1.483035,1.367462749
,-29.2439,2.22566,1.363559,1.402582969
,-31.0163,2.22749,1.249202,1.433914459
,-32.8998,2.23363,1.113097,1.469493679
,-34.4596,2.25176,0.987353,1.500692879
,-36.0925,2.28164,0.836296,1.535897189
,-37.6014,2.31607,0.686689,1.571361789
,-38.793,2.35103,0.5693742,1.602534779
,-39.9346,2.39457,0.4682831,1.634151079
,-41.2156,2.45567,0.366921,1.669459729
,-42.4184,2.51647,0.277652,1.703201749
,-43.4768,2.57368,0.207518,1.735123979
,-44.4078,2.63476,0.158272,1.766717489
,-45.3258,2.71328,0.126285,1.801712519
,-46.1122,2.7936,0.110908,1.836171289
,-46.6952,2.85984,0.106307,1.868366929
,-47.1068,2.91492,0.105899,1.903614859
,-47.2628,2.94135,0.105899,1.935094029
,-47.2877,2.94774,0.105899,1.966810409
,-47.2577,2.94784,0.107691,2.001840809
,-46.4279,2.85065,0.154585,2.036952169
,-44.647,2.5863,0.238073,2.068415089
,-42.0022,2.14748,0.329818,2.103560089
,-39.3759,1.68251,0.407855,2.135141039
,-36.4496,1.189547,0.4869093,2.170607639
,-33.9926,0.840324,0.5193688,2.200389619
,-31.0691,0.5263088,0.5481562,2.236599189
,-28.4867,0.351613,0.5971569,2.268379429
,-25.6853,0.267227,0.639626,2.302656299
,-23.0627,0.254883,0.668648,2.334308239
,-20.1635,0.254883,0.697871,2.369173269
,-17.632,0.238076,0.69899,2.400537539
,-14.9968,0.174867,0.68278,2.435782609
,-12.8374,0.094025,0.655797,2.467537489
,-10.592,-0.013431,0.60728,2.502272519
,-8.37975,-0.12117,0.5509573,2.537816089
,-6.51745,-0.198679,0.50848,2.568566829
,-4.52247,-0.234701,0.4915789,2.600837449
,-2.47032,-0.217464,0.5122747,2.635394569
,-0.638579,-0.121928,0.5908617,2.670364799
,0.755095,0.029438,0.679357,2.701524369
,2.02768,0.262544,0.783555,2.736867519
,2.8804,0.5356539,0.876869,2.767656189
,3.65242,0.90505,0.994272,2.803232569
,4.22833,1.241495,1.107974,2.834018089
,4.82174,1.61637,1.245843,2.869812829
,5.26211,1.91002,1.365214,2.901129509
,5.61384,2.15672,1.475777,2.936709569
,5.77249,2.27076,1.539054,2.968221799
,5.82232,2.30706,1.567444,3.002980189
,5.82767,2.31326,1.576064,3.034336199
,5.81967,2.3142,1.583954,3.068288889
,5.71693,2.2901,1.604464,3.100739979
,5.14661,2.1298,1.648964,3.136060869
,4.07183,1.85604,1.678014,3.171356119
,2.9789,1.60638,1.690384,3.201635299
,1.7808,1.353983,1.694034,3.234042759
,0.497246,1.115701,1.694034,3.268486409
,-0.677826,0.939193,1.689264,3.300030859
,-2.03002,0.785739,1.667984,3.335912279
,-3.2518,0.686615,1.637944,3.366667569
,-4.83782,0.600429,1.585104,3.402166379
,-6.61379,0.5297155,1.509335,3.437635259
,-8.31651,0.46515424,1.427403,3.468971029
,-10.15,0.4038769,1.3376,3.500693959
,-12.2202,0.363871,1.243999,3.535061199
,-14.3611,0.359083,1.154202,3.570209329
,-16.2847,0.373403,1.073658,3.602375029
,-18.2887,0.4175268,0.993535,3.637067869
,-20.0291,0.47387667,0.916611,3.667817759
,-22.0256,0.5517463,0.81523,3.704128539
,-23.7049,0.626661,0.727221,3.735560949
,-25.5075,0.718738,0.641938,3.770216999
,-27.0967,0.813946,0.5943347,3.801050699
,-28.8258,0.949181,0.580975,3.836365609
,-30.3155,1.087391,0.6116816,3.868344849
,-31.9015,1.216862,0.700362,3.903718219
,-33.2471,1.291154,0.784651,3.934237179
,-34.9182,1.364346,0.88441,3.970226669
,-36.4682,1.48108,0.990402,4.000656099
,-38.5834,1.74252,1.151455,4.036426619
,-40.8321,2.06262,1.316139,4.067627249
,-43.6145,2.40802,1.475121,4.102381659
,-46.2703,2.67866,1.571184,4.133936969
,-49.2807,3.02007,1.647384,4.169969479
,-51.7868,3.39512,1.697974,4.200827709
,-54.5585,3.87677,1.716384,4.235487469
,-57.0002,4.30672,1.700494,4.267651169
,-59.3668,4.71142,1.653974,4.302415829
,-61.406,5.05827,1.607864,4.334264199
,-63.4293,5.40877,1.549254,4.368740349
,-65.1814,5.71168,1.475367,4.400124009
,-67.1315,6.03129,1.374765,4.435395589
,-69.075,6.33035,1.264874,4.470533469
,-70.9014,6.59661,1.166602,4.501920539
,-72.9123,6.85781,1.076512,4.533532269
,-75.2518,7.123,0.989687,4.567906639
,-77.7706,7.3957,0.906178,4.603341319
,-80.0186,7.6301,0.808459,4.634597829
,-82.4884,7.85712,0.675003,4.669740559
,-84.5626,8.00998,0.5588981,4.700530359
,-86.9588,8.13006,0.436134,4.736975999
,-88.9142,8.1805,0.357159,4.768412119
,-90.9411,8.19607,0.28135,4.803012299
,-92.789,8.19582,0.202413,4.834312149
,-94.8714,8.18328,0.091532,4.870031909
,-96.7019,8.16237,-0.03681,4.900953719
,-98.8367,8.13437,-0.234452,4.935466079
,-100.963,8.10666,-0.484096,4.967979579
,-103.327,8.08588,-0.835876,5.003560789
,-105.453,8.07181,-1.232646,5.034891149
,-107.862,8.05736,-1.772816,5.069355319
,-110.169,8.05426,-2.370356,5.101080829
,-112.822,8.05615,-3.139366,5.136386359
,-115.197,8.06875,-3.881556,5.167280219
,-117.89,8.10502,-4.742326,5.202584029
,-120.183,8.15887,-5.476166,5.234016729
,-122.627,8.25969,-6.243336,5.269440559
,-124.644,8.39746,-6.877326,5.300891499
,-126.696,8.62001,-7.547196,5.336306499
,-128.292,8.88119,-8.092736,5.367762849
,-129.753,9.21674,-8.631746,5.401718699
,-130.871,9.54437,-9.097946,5.433349259
,-131.833,9.89277,-9.556066,5.468840659
,-132.404,10.14778,-9.874966,5.500519979
,-132.696,10.32035,-10.083466,5.536208109
,-132.753,10.38471,-10.155866,5.566679169
,-132.736,10.43192,-10.203066,5.602866789
,-132.445,10.54871,-10.290066,5.633489239
,-130.873,10.80901,-10.374966,5.668755969
,-128.311,10.96581,-10.270366,5.700407629
,-124.711,10.96591,-9.964966,5.736013369
,-121.05,10.81931,-9.594266,5.767138719
,-116.413,10.56551,-9.080716,5.802033679
,-111.234,10.30943,-8.453666,5.837069199
,-106.199,10.06866,-7.824896,5.868249869
,-100.029,9.74591,-7.047666,5.903569059
,-94.1668,9.43037,-6.284506,5.934797619
,-87.3931,9.02442,-5.441596,5.969251249
,-80.9942,8.60115,-4.691826,6.000923159
,-73.7971,8.08685,-3.945416,6.036086969
,-67.1571,7.63417,-3.328446,6.067614319
,-60.1043,7.23817,-2.712086,6.102068509
,-53.4252,6.95486,-2.184396,6.135098339
,-46.9801,6.75558,-1.667486,6.168871719
,-40.5391,6.65791,-1.107516,6.204705829
,-35.4771,6.70683,-0.629786,6.235877659
,-30.2792,6.92662,-0.038921,6.270913449
,-25.7748,7.20066,0.5822577,6.303353979
,-21.9235,7.4612,1.151402,6.333899159
,-17.8055,7.74791,1.760134,6.369127129
,-14.3956,7.98044,2.270684,6.400778789
,-11.1888,8.20235,2.729674,6.435162289
,-8.48718,8.38244,3.067804,6.467677789
,-5.80085,8.49962,3.368714,6.503205389
,-3.64974,8.51953,3.576714,6.533600329
,-1.33511,8.46254,3.746274,6.568975419
,0.592766,8.30418,3.844754,6.600372199
,2.58129,8.01441,3.914594,6.635265749
,4.52981,7.64155,3.954554,6.670677909
,6.21033,7.28898,3.964844,6.701949809
,7.85299,6.90811,3.964094,6.733424709
,9.58963,6.44297,3.942534,6.769088599
,11.2285,5.95374,3.892284,6.803902309
,12.7179,5.48411,3.826254,6.835499519
,14.4379,4.92462,3.733084,6.870270189
,16.055,4.39932,3.628274,6.901663259
,17.9269,3.80214,3.481624,6.937026359
,19.565,3.29102,3.335834,6.968190219
,21.2789,2.77905,3.172454,7.003646259
,22.4754,2.43856,3.049134,7.034136129
,23.5404,2.16506,2.932834,7.069455039
,24.2031,2.03796,2.866704,7.100506849
,24.7124,2.01015,2.825804,7.136429049
,24.9945,2.05507,2.809924,7.167594879
,25.266,2.17205,2.805404,7.202920629
,25.5214,2.36135,2.817274,7.233841289
,25.8892,2.81255,2.897884,7.269209819
,26.2869,3.55462,3.094604,7.301163689
,26.7509,4.8037,3.531944,7.335639849
,27.1571,6.50987,4.261814,7.366741829
,27.5309,9.18516,5.590044,7.402100659
,27.7434,12.07221,7.211004,7.434101869
,27.8092,15.43041,9.212954,7.467676529
,27.7111,18.90601,11.280534,7.500216279
,27.3515,22.78721,13.437934,7.535492449
,26.8927,26.28631,15.164234,7.566860999
,26.3613,30.06991,16.788234,7.602151409
,25.8719,33.44281,18.101634,7.636703119
,25.4348,36.14661,19.111934,7.667919419
,24.9041,38.59101,20.024334,7.700261019
,24.141,40.92591,20.929134,7.735176519
,23.1018,43.14691,21.800534,7.770858669
,22.0682,44.90671,22.466434,7.801472839
,20.7602,46.76801,23.108434,7.836805429
,19.4935,48.22581,23.549834,7.867138489
,17.6398,49.84001,23.939734,7.903641139
,15.6135,51.14271,24.139934,7.934980039
,12.7126,52.51781,24.211734,7.970210849
,9.67641,53.56161,24.109334,8.001576259
,6.0281,54.50021,23.731534,8.036752059
,3.11327,55.18311,23.178934,8.067417559
,0.3122,55.90941,22.328734,8.102927479
,-1.73514,56.57521,21.469134,8.134437439
,-3.66423,57.34921,20.497334,8.169266269
,-5.2489,58.07171,19.625434,8.200656199
,-7.07647,58.94011,18.624834,8.236509109
,-8.66039,59.66391,17.748934,8.267878509
,-10.2551,60.37591,16.793434,8.303075689
,-11.5474,60.94081,15.950634,8.333740889
,-12.9796,61.52511,14.940834,8.369489169
,-14.1388,61.98951,14.058434,8.400158099
,-15.4744,62.51511,13.049634,8.435360689
,-16.7583,62.96531,12.155334,8.467473349
,-18.2506,63.41911,11.185734,8.501783289
,-19.8706,63.83761,10.162704,8.536939139
,-21.394,64.17581,9.201374,8.568285179
,-23.2099,64.53041,8.070364,8.603295049
,-24.9673,64.82161,6.985884,8.634739159
,-27.0698,65.12731,5.671774,8.670452939
,-28.8819,65.38461,4.481874,8.701201119
