User/Vedio,Yaw,Pitch,Roll,Time(s)
,-10.4269,-7.021345,-0.830983,0.300950972
Vedio-1,-11.9416,-6.896571,-0.709469,0.335152522
,-13.3016,-6.79652,-0.595303,0.367434482
,-14.6667,-6.70189,-0.477565,0.402482492
,-15.7969,-6.61961,-0.385408,0.433824462
,-16.9626,-6.51662,-0.309909,0.468285452
,-18.0822,-6.39011,-0.268921,0.503841522
,-19.0002,-6.26796,-0.265543,0.535358532
,-19.8934,-6.14377,-0.291033,0.570285092
,-20.5652,-6.05635,-0.338762,0.601749662
,-21.1479,-5.98413,-0.410868,0.636594682
,-21.5034,-5.93988,-0.476423,0.667875932
,-21.7396,-5.91196,-0.540004,0.703298002
,-21.8225,-5.9029,-0.572887,0.734471752
,-21.8537,-5.89927,-0.590917,0.770052362
,-21.8608,-5.89843,-0.599522,0.801339032
,-21.8613,-5.89846,-0.614349,0.836678992
,-21.8531,-5.89984,-0.627912,0.867395152
,-21.798,-5.90954,-0.670616,0.903341252
,-21.6068,-5.94611,-0.760798,0.933835052
,-21.0387,-6.0644,-0.928451,0.968984012
,-20.1826,-6.24569,-1.081068,1.000601952
,-18.9208,-6.50543,-1.2121859,1.035993522
,-17.6212,-6.75158,-1.2892323,1.067238832
,-16.0227,-7.020849,-1.346636,1.102326482
,-14.4377,-7.246947,-1.38519,1.134055622
,-12.5928,-7.458018,-1.414035,1.169223092
,-10.9246,-7.623506,-1.440753,1.201075102
,-9.2246,-7.7814132,-1.479258,1.235427192
,-7.73405,-7.9114724,-1.533561,1.267441152
,-6.22473,-8.034867,-1.624313,1.302310702
,-4.98419,-8.125752,-1.732171,1.333766432
,-3.71542,-8.202175,-1.872539,1.368430722
,-2.64341,-8.251343,-2.012644,1.400246252
,-1.54905,-8.284028,-2.165538,1.434939602
,-0.528963,-8.29413,-2.3119,1.470291842
,0.285016,-8.290903,-2.43604,1.501687992
,1.10088,-8.261453,-2.57133,1.537072702
,1.72899,-8.210839,-2.67976,1.567488372
,2.38869,-8.127266,-2.79423,1.603897492
,2.87389,-8.046042,-2.87864,1.635037612
,3.33696,-7.9511897,-2.95983,1.670365032
,3.68078,-7.862408425,-3.0224,1.701915982
,4.00205,-7.752681,-3.08836,1.736190812
,4.27343,-7.629155,-3.15315,1.769005052
,4.53323,-7.474525,-3.22087,1.803541032
,4.74625,-7.31787,-3.27636,1.835340872
,4.94868,-7.141009,-3.32602,1.869786462
,5.10279,-6.984869,-3.36159,1.901049732
,5.2415,-6.82505,-3.39315,1.936964472
,5.33134,-6.70763,-3.41431,1.967475082
,5.41002,-6.58927,-3.43354,2.001878772
,5.46906,-6.48761,-3.44875,2.034575272
,5.51958,-6.39232,-3.46255,2.068446952
,5.56124,-6.31023,-3.47488,2.101053622
,5.60185,-6.23006,-3.48875,2.135942832
,5.64279,-6.153,-3.50482,2.171535952
,5.68327,-6.08462,-3.52202,2.202937212
,5.73549,-6.0108,-3.5443,2.233669062
,5.83148,-5.90259,-3.57971,2.268955722
,5.96236,-5.78378,-3.61851,2.300429122
,6.15308,-5.64556,-3.66939,2.335231392
,6.40003,-5.50511,-3.73243,2.370477842
,6.67397,-5.37917,-3.79589,2.401625952
,7.02488,-5.2427,-3.86692,2.436254882
,7.3724,-5.12533,-3.92895,2.468776622
,7.72863,-5.01788,-3.98648,2.503404992
,8.01603,-4.93735,-4.02981,2.534981872
,8.25737,-4.8722,-4.06724,2.570418202
,8.38,-4.84027,-4.09009,2.601732232
,8.44518,-4.82318,-4.10595,2.636766282
,8.46288,-4.81762,-4.11256,2.667446542
,8.46643,-4.81262,-4.11924,2.703641802
,8.41895,-4.78787,-4.14284,2.734201452
,7.35852,-4.47847,-4.43667,2.769878122
,4.83224,-3.97139,-4.96177,2.801264292
,0.223221,-3.29184,-5.69589,2.836672112
,-5.08892,-2.72214,-6.32198,2.867775722
,-11.8202,-2.20499,-6.89564,2.902139502
,-18.2294,-1.87117,-7.28364,2.933830422
,-25.0092,-1.62348,-7.51387,2.968747582
,-31.011,-1.42202,-7.5221,3.004375502
,-35.2347,-1.25624,-7.36521,3.035700922
,-38.6214,-1.08532,-7.11123,3.066818512
,-41.8447,-0.90458,-6.78526,3.102265392
,-44.437,-0.76662,-6.51866,3.133640142
,-47.4162,-0.6432,-6.28669,3.168398212
,-50.4459,-0.57368,-6.10812,3.203777812
,-53.0267,-0.56361,-5.95588,3.235449092
,-55.2826,-0.56111,-5.79521,3.266776232
,-57.2666,-0.52164,-5.61267,3.301366672
,-58.7912,-0.42983,-5.45305,3.336692392
,-59.9143,-0.33517,-5.35569,3.367998722
,-61.0937,-0.23947,-5.29166,3.402617082
