User/Vedio,Yaw,Pitch,Roll,Time(s)
,-0.00299932,-0.33619415,-3.23188,0.300798469
Vedio-7,-0.00324936,-0.33619415,-3.23188,0.335851629
,-0.00336259,-0.33619415,-3.231884865,0.367512919
,-0.00337418,-0.336208839,-3.232019252,0.402328589
,-0.00337418,-0.336305036,-3.232123891,0.433697369
,-0.00337418,-0.336362748,-3.232165941,0.469181039
,-0.00337418,-0.336400212,-3.232165941,0.503423359
,-0.00337418,-0.336547144,-3.232165941,0.534746219
,-0.00337418,-0.336630749,-3.232165941,0.569925369
,-0.00341772,-0.336759012,-3.232165941,0.601631419
,-0.00387075,-0.336883902,-3.232165941,0.637000469
,-0.00463757,-0.33707743,-3.232165941,0.668352109
,-0.0058273,-0.33738774,-3.232163242,0.703674979
,-0.00709565,-0.33768843,-3.232026524,0.734557649
,-0.00884205,-0.33806986,-3.231669155,0.769226779
,-0.0108683,-0.3383877,-3.231206802,0.801682919
,-0.0136999,-0.33868178,-3.23033929,0.836878899
,-0.0185295,-0.33891258,-3.22886573,0.867893569
,-0.0420418,-0.33900523,-3.22320152,0.903416279
,-0.269855,-0.335496394,-3.1920841,0.933906369
,-1.45524,-0.2850154,-3.121974,0.969010559
,-3.503,-0.15837,-3.094229,1.003906619
,-5.805,0.001455,-3.09388,1.036601119
,-8.11052,0.152972,-3.09574,1.066939239
,-10.6905,0.30685,-3.097348,1.101624899
,-12.9349,0.438444,-3.097348,1.134164009
,-14.9926,0.567483,-3.097348,1.168718249
,-16.458,0.666041,-3.089946,1.200053089
,-17.4469,0.736981,-3.073038,1.234630409
,-17.7993,0.768391,-3.058661,1.267560969
,-17.8531,0.777281,-3.050551,1.302070999
,-17.8521,0.781681,-3.04425,1.333552949
,-17.5444,0.867681,-2.92367,1.368749809
,-15.8265,1.273421,-2.413436,1.403995969
,-13.0319,1.842331,-1.68046,1.435645549
,-8.8452,2.587311,-0.69944,1.470890589
,-4.43103,3.225991,0.15405,1.502096269
,0.294486,3.693321,0.88055,1.533443079
,5.52103,3.883661,1.43426,1.568446049
,10.2557,3.866081,1.66442,1.603692789
,13.9608,3.801681,1.69234,1.635270239
,17.5857,3.755661,1.64487,1.670559739
,20.4283,3.747491,1.53623,1.702079899
,23.1586,3.722121,1.37793,1.737056359
,25.1597,3.633371,1.2071,1.768462759
,26.869,3.455241,0.97662,1.803804439
,27.9269,3.261841,0.75404,1.835501639
,28.7677,3.053281,0.49798,1.870468139
,29.4542,2.862351,0.26786,1.902035039
,30.448,2.575871,0.15094,1.933469939
,32.3743,2.084431,0.3834,1.968876629
,35.2089,1.493661,1.08867,2.003301979
,38.3709,0.894041,1.92228,2.035052789
,41.8627,0.286455,2.6851,2.069953409
,44.5363,-0.131029,3.07227,2.100970079
,46.7455,-0.497889,3.18146,2.136069969
,47.9295,-0.759899,3.08935,2.167948499
,48.7435,-1.018409,2.88905,2.203581849
,49.3393,-1.251311,2.67168,2.234162019
,50.1039,-1.547559,2.37761,2.269714099
,50.9553,-1.814439,2.08445,2.301294399
,52.1492,-2.081679,1.73649,2.336347539
,53.4018,-2.285659,1.4266,2.367853449
,54.9031,-2.486509,1.10352,2.403516159
,56.2297,-2.653949,0.85258,2.434840729
,57.6562,-2.844799,0.62327,2.469099599
,58.9184,-3.029019,0.45446,2.501204799
,60.1731,-3.214519,0.30922,2.536242849
,61.2456,-3.348849,0.19121,2.567550039
,62.5828,-3.461089,0.07868,2.602246239
,64.0804,-3.534819,0.01564,2.634434969
,66.0266,-3.599419,0.00763,2.669715059
,68.1592,-3.658319,0.04707,2.704906769
,70.1166,-3.695569,0.11306,2.735612089
,72.2564,-3.717799,0.18187,2.767712709
,74.631,-3.726529,0.21834,2.802101869
,76.8221,-3.726529,0.2206,2.833766009
,79.2605,-3.709159,0.21263,2.869496839
,81.3126,-3.665179,0.19475,2.900117779
,83.6399,-3.568719,0.17158,2.935983479
,85.583,-3.459429,0.1568,2.967040929
,87.6453,-3.358989,0.13398,3.002186479
,89.3718,-3.313819,0.08668,3.033959239
,91.1131,-3.296309,-0.00952,3.068317309
,92.6358,-3.283579,-0.1351,3.100305319
,94.2949,-3.253739,-0.28293,3.135186259
,95.8239,-3.199569,-0.39472,3.166855529
,97.531,-3.096759,-0.4935,3.202047809
,99.0367,-2.976839,-0.57476,3.233588209
,100.692,-2.808869,-0.66219,3.268747699
,102.315,-2.631029,-0.74579,3.303471289
,103.723,-2.481859,-0.82642,3.334657309
,105.288,-2.342789,-0.92726,3.369962779
,106.674,-2.259879,-1.03045,3.401894909
,108.145,-2.213849,-1.15427,3.436267509
,109.424,-2.222079,-1.27273,3.468017759
,110.697,-2.317319,-1.4008,3.503448969
,111.775,-2.471399,-1.5158,3.535011899
,112.986,-2.685239,-1.64614,3.569626269
,114.12,-2.892739,-1.75836,3.600989899
,115.445,-3.124059,-1.86342,3.636343849
,116.657,-3.314739,-1.93057,3.667534989
,118.055,-3.514049,-1.97898,3.702708749
,119.37,-3.687329,-2.01275,3.734443029
,120.865,-3.866649,-2.05441,3.769412929
,122.271,-4.008059,-2.08387,3.801095019
,123.837,-4.124359,-2.09102,3.835948859
,125.238,-4.189439,-2.08302,3.868000449
,126.699,-4.230779,-2.05141,3.903459589
,127.875,-4.260399,-2.00919,3.933756079
,129.212,-4.296229,-1.95237,3.968894759
,130.418,-4.324769,-1.89917,4.001070649
,131.594,-4.348779,-1.84395,4.035328079
,132.5,-4.382809,-1.8002,4.067298689
,133.295,-4.437779,-1.75885,4.102011999
,134.013,-4.490619,-1.71935,4.137505919
,134.615,-4.515739,-1.6868,4.167999689
,135.281,-4.515199,-1.64403,4.200631459
,135.998,-4.499529,-1.5824,4.234244289
,136.812,-4.495329,-1.49627,4.270804779
,137.47,-4.518339,-1.42875,4.301483329
,138.128,-4.598089,-1.38283,4.333598219
,138.841,-4.769519,-1.35785,4.368225709
,139.555,-5.011879,-1.34548,4.400373679
,140.395,-5.338729,-1.33726,4.435007169
,141.321,-5.700219,-1.32768,4.470211429
,142.186,-6.030609,-1.31416,4.501582759
,143.198,-6.426339,-1.29872,4.537120289
,144.11,-6.793219,-1.29492,4.567960189
,145.179,-7.228289,-1.30498,4.603594669
,146.18,-7.614339,-1.34664,4.635367139
,147.388,-8.013589,-1.41238,4.670115539
,148.658,-8.358569,-1.45812,4.701522509
,150.227,-8.741829,-1.45979,4.736741599
,151.642,-9.074149,-1.37685,4.768439359
