User/Vedio,Yaw,Pitch,Roll,Time(s)
,2.08804,-1.45908227,1.350617,0.300709477
Vedio-9,2.32731,-1.46119239,1.313,0.336098207
,2.47348,-1.464928448,1.286264,0.367481227
,2.57147,-1.47169809,1.263134,0.402703727
,2.62324,-1.4803943,1.245004,0.437155007
,2.6444,-1.4878386,1.233135,0.468669467
,2.65268,-1.4943104,1.224655,0.500011147
,2.65583,-1.5033204,1.214578,0.535674147
,2.65325,-1.5146435,1.203321,0.570152537
,2.6392,-1.5310073,1.188759,0.601381327
,2.58773,-1.566638,1.161257,0.636571627
,2.45214,-1.636709,1.11764,0.668093497
,2.12502,-1.771397,1.054404,0.702823917
,1.62032,-1.940494,0.999578,0.733957467
,0.802364,-2.170326,0.959707,0.770078037
,-0.0494717,-2.381933,0.947396,0.801350157
,-1.08168,-2.61573,0.946488,0.835789497
,-2.07259,-2.8263,0.946488,0.866964107
,-3.22322,-3.05917,0.946488,0.902371077
,-4.27016,-3.26143,0.946488,0.933803707
,-5.44999,-3.47968,0.946488,0.969222657
,-6.47642,-3.65613,0.944783,1.001091497
,-7.50279,-3.81139,0.93897,1.035486907
,-8.34298,-3.91768,0.933368,1.066964587
,-9.14069,-4.00286,0.926162,1.102509267
,-9.70502,-4.05684,0.919261,1.133837267
,-10.187,-4.10231,0.909768,1.169273877
,-10.5152,-4.13428,0.903524,1.200715357
,-10.798,-4.16332,0.901272,1.235423827
,-11.0264,-4.18766,0.901255,1.271123007
,-11.1983,-4.20511,0.901139,1.302715287
,-11.3484,-4.21767,0.900333,1.334145337
,-11.4799,-4.22369,0.89883,1.367623877
,-11.5815,-4.22339,0.897732,1.403686287
,-11.6193,-4.22024,0.89754,1.434725477
,-11.6276,-4.21729,0.897119,1.469232927
,-11.6196,-4.21382,0.895788,1.501795417
,-11.3656,-4.19078,0.878796,1.536547807
,-10.3141,-4.16681,0.82715,1.568042307
,-8.4773,-4.19457,0.756589,1.603423897
,-6.62463,-4.29573,0.70388,1.635493167
,-4.87258,-4.45164,0.686748,1.666893007
,-3.22198,-4.65721,0.683566,1.701309527
,-1.90749,-4.86584,0.653414,1.736293397
,-1.04545,-5.02809,0.612039,1.768261717
,-0.411676,-5.15905,0.571822,1.803644167
,-0.0375706,-5.23419,0.547139,1.834772027
,0.274409,-5.28923,0.53322,1.869437987
,0.525859,-5.32725,0.53201,1.901980247
,0.785499,-5.36491,0.54108,1.937341317
,1.01392,-5.40051,0.561044,1.968528767
,1.26694,-5.44452,0.593038,2.004027247
,1.47162,-5.48198,0.622186,2.034493367
,1.69315,-5.52229,0.651739,2.070122427
,1.88889,-5.554,0.673024,2.101617207
,2.12288,-5.58304,0.691996,2.136724257
,2.35454,-5.59883,0.707354,2.168337657
,2.64797,-5.60102,0.723614,2.203322957
,2.91814,-5.58855,0.73523,2.234187087
,3.25832,-5.545,0.742622,2.270575957
,3.5731,-5.47323,0.742992,2.302116357
,3.93452,-5.34912,0.742557,2.336516617
,4.27243,-5.19908,0.742499,2.368196147
,4.59657,-5.03159,0.748313,2.400020507
,4.92414,-4.84328,0.769688,2.435188277
,5.20878,-4.67237,0.806316,2.470594957
,5.41762,-4.5461,0.84634,2.500932797
,5.62378,-4.42196,0.898097,2.536379967
,5.77356,-4.33598,0.941728,2.567741037
,5.90946,-4.26351,0.982878,2.603341017
,6.01428,-4.21017,1.012653,2.634396737
,6.12351,-4.15163,1.040462,2.669340987
,6.20872,-4.09806,1.060881,2.700656997
,6.28526,-4.03546,1.078272,2.736155777
,6.34115,-3.96732,1.091288,2.767206087
,6.39951,-3.85478,1.109021,2.802318257
,6.44456,-3.71217,1.131238,2.833786517
,6.48057,-3.508,1.168407,2.869234537
,6.49704,-3.30778,1.212941,2.900331017
,6.5014,-3.08895,1.271245,2.936110607
,6.49878,-2.93416,1.321708,2.967004397
,6.48782,-2.80009,1.377283,3.002947067
,6.47308,-2.70351,1.423086,3.034259117
,6.4509,-2.59402,1.4751327,3.068468097
,6.42255,-2.460167,1.5330895,3.104754617
,6.39735,-2.326783,1.5845085,3.135888457
,6.37235,-2.168194,1.6417981,3.167264637
,6.34697,-1.957299,1.715077,3.201744447
,6.32873,-1.699365,1.800748,3.237135727
,6.3246,-1.4512245,1.879836,3.269031937
,6.33191,-1.219287,1.951843,3.300504197
,6.36177,-0.996504,2.020076,3.334636767
,6.41324,-0.800336,2.079794,3.370534687
,6.46266,-0.663672,2.123777,3.401494027
,6.50645,-0.544074,2.167218,3.436797227
,6.52414,-0.472915,2.197285,3.468838547
,6.52272,-0.42528,2.221848,3.503605747
,6.5053,-0.40197,2.237439,3.535296107
,6.42825,-0.37362,2.262694,3.566898087
,6.05311,-0.32625,2.320925,3.600498067
,5.13021,-0.30684,2.386756,3.637008387
,4.09115,-0.32156,2.422653,3.668671657
,2.99005,-0.3572,2.447033,3.700135067
