User/Vedio,Yaw,Pitch,Roll,Time(s)
,-0.00272849,-3.0058,-3.235999113,0.069427005
Vedio-1,-0.00628973,-3.005703198,-3.235748848,0.101045025
,-0.0121869,-3.005677159,-3.235595497,0.136004985
,-0.0183181,-3.005762177,-3.23508049,0.167366705
,-0.0271023,-3.005768189,-3.2345444,0.202393965
,-0.036841,-3.005626332,-3.23440875,0.233970355
,-0.0489487,-3.004900419,-3.23440729,0.269393895
,-0.0605474,-3.00365995,-3.23440729,0.300796085
,-0.0745023,-3.00212254,-3.23440729,0.335625775
,-0.0879355,-3.0012332,-3.23440729,0.366741745
,-0.103348,-3.00015269,-3.23440729,0.402227445
,-0.117,-2.99927009,-3.23421256,0.433623655
,-0.133127,-2.99835002,-3.2341683,0.468882995
,-0.149495,-2.99772003,-3.23440543,0.504030005
,-0.163904,-2.99771295,-3.23474618,0.534481955
,-0.179476,-2.99761505,-3.235714651,0.569340995
,-0.193245,-2.99714935,-3.236695896,0.601611035
,-0.207661,-2.99651329,-3.23755672,0.635923545
,-0.220651,-2.9953775,-3.23862298,0.668565655
,-0.233648,-2.9941246,-3.23993452,0.703054935
,-0.24375,-2.9931332,-3.24127008,0.733853575
,-0.25428,-2.9922388,-3.24270955,0.770251595
,-0.262574,-2.9922559,-3.2432293,0.800332625
,-0.269059,-2.9932192,-3.24324907,0.836626585
,-0.270513,-2.99478,-3.24297898,0.867836055
,-0.267017,-2.99821931,-3.24216162,0.903250205
,-0.230937,-3.01045366,-3.23983835,0.934219335
,0.147698,-3.113066,-3.2104276,0.968343685
,1.10091,-3.368798,-3.134544,1.000503385
,2.55191,-3.765286,-3.029535,1.036044675
,4.01234,-4.17872,-2.927703,1.067440595
,5.63911,-4.63769,-2.815578,1.102563085
,6.94344,-5.01891,-2.721971,1.133789955
,8.21205,-5.42565,-2.606756,1.169330965
,9.12838,-5.75777,-2.484541,1.200734295
,9.97463,-6.09576,-2.343686,1.235488695
,10.6539,-6.4294,-2.17446,1.266856675
,11.3905,-6.92086,-1.8989,1.302610365
,12.1099,-7.56915,-1.52337,1.334179065
,13.0557,-8.73844,-0.81644,1.369303535
,13.9861,-10.2605,0.12335,1.400386995
,14.9804,-12.24171,1.3431,1.435116315
,15.8341,-14.1107,2.47956,1.470510205
,16.4232,-15.4491,3.29858,1.501483335
,16.8906,-16.5668,3.97966,1.533576325
,17.3024,-17.5803,4.61597,1.569139855
,17.6236,-18.4418,5.17869,1.603652795
,17.8608,-19.1318,5.6138,1.635415365
,18.0391,-19.6569,5.93887,1.666689845
,18.18,-20.0905,6.20522,1.701626175
,18.2838,-20.4586,6.42191,1.736859845
,18.3566,-20.7796,6.61058,1.768274855
,18.4113,-21.0922,6.79892,1.803813305
,18.4322,-21.2994,6.91812,1.835254845
,18.435,-21.4648,7.00662,1.866745975
,18.4262,-21.5859,7.07122,1.902133025
,18.407,-21.6634,7.11412,1.935819745
,18.376,-21.7326,7.15312,1.968266545
,18.3292,-21.8011,7.19072,2.003851745
,18.2664,-21.8674,7.22672,2.034445675
,18.1517,-21.9569,7.26732,2.069296475
,17.9759,-22.0624,7.30652,2.101951135
,17.7642,-22.1692,7.33932,2.133397225
,17.4771,-22.2633,7.36032,2.168119145
,17.0918,-22.3341,7.36382,2.202735865
,16.6909,-22.3838,7.36382,2.235297575
,16.258,-22.427,7.36442,2.270550905
,15.9392,-22.463,7.37062,2.301041915
,15.6347,-22.5055,7.38332,2.335770665
,15.3816,-22.5326,7.38642,2.368332355
,15.1233,-22.5349,7.36802,2.403755335
,14.9034,-22.5213,7.34042,2.435268725
,14.6774,-22.4913,7.31162,2.469710955
,14.4835,-22.4571,7.28822,2.500511005
,14.2763,-22.4155,7.26772,2.536432895
,14.1026,-22.3731,7.24652,2.568146705
,13.9095,-22.3146,7.21442,2.603512955
,13.7429,-22.2483,7.18072,2.634827045
,13.5594,-22.1506,7.13432,2.668829935
,13.3872,-22.0348,7.08472,2.701276175
,13.2162,-21.9055,7.03222,2.736555175
,13.0592,-21.7766,6.98132,2.771618935
,12.9245,-21.6567,6.93632,2.803088975
