User/Vedio,Yaw,Pitch,Roll,Time(s)
,0.0146116,0.9633293,2.17516342,0.300103339
Vedio-2,0.0176169,0.9597621,2.17498349,0.335607529
,0.0203246,0.9565009,2.17484845,0.367282209
,0.0230868,0.9533116,2.17455177,0.402016329
,0.0251958,0.9508599,2.17401275,0.433681299
,0.0268261,0.9486093,2.17316657,0.468043369
,0.0276282,0.946571,2.17208561,0.503489969
,0.0276482,0.9450102,2.17087069,0.534944249
,0.0270382,0.9436225,2.16924926,0.570595269
,0.0260747,0.9424496,2.16763732,0.601333099
,0.0248047,0.941086,2.1658808,0.636661659
,0.0237495,0.9400043,2.1643937,0.667952299
,0.022474,0.939087,2.1624605,0.703475319
,0.0210224,0.9384304,2.1605292,0.734905959
,0.0187724,0.9378142,2.1582693,0.769685999
,0.0159543,0.9373376,2.1559825,0.801169369
,0.011849,0.9368883,2.1533739,0.835448759
,0.00640845,0.9365329,2.1509721,0.870996279
,0.000708828,0.9362865,2.1491513,0.901986699
,-0.00672149,0.9359992,2.1473346,0.937708989
,-0.0139637,0.935592,2.1459521,0.968763569
,-0.0223157,0.9348978,2.1448999,1.000649229
,-0.033242,0.9337753,2.1444088,1.035343149
,-0.0452246,0.932528,2.1443436,1.066938569
,-0.060237,0.9308228,2.1443436,1.102198429
,-0.0758503,0.9288003,2.1443467,1.137078809
,-0.0901605,0.926922,2.1446592,1.168259139
,-0.107101,0.9250153,2.1457622,1.203443719
,-0.12385,0.9233483,2.1472916,1.233955179
,-0.146078,0.9207352,2.149405,1.269484739
,-0.167259,0.9178398,2.1520434,1.300753149
,-0.190088,0.9142439,2.1556958,1.335441949
,-0.210283,0.910963,2.1594451,1.366667019
,-0.240992,0.9070639,2.1651908,1.402824669
,-0.311817,0.9047256,2.17473746,1.434355089
,-0.662732,0.9048827,2.2037602,1.469019369
,-1.57413,0.9113213,2.2470001,1.500817779
,-3.25575,0.9333156,2.284992,1.536435159
,-5.11312,0.9553384,2.295294,1.567476339
,-7.39354,0.9593208,2.283762,1.602116379
,-9.83997,0.9464807,2.2121912,1.637839249
,-11.9835,0.9459676,2.06958,1.668452209
,-14.2886,0.9516328,1.831678,1.700112639
,-16.9554,0.9516451,1.50486,1.735762509
,-19.651,0.9378727,1.190682,1.770049599
,-22.2955,0.8901109,0.9183,1.802481219
,-25.1746,0.803378,0.66953,1.836023609
,-28.0903,0.725255,0.48038,1.868450119
,-30.9602,0.68891,0.34165,1.900010759
,-34.088,0.689899,0.22671,1.934634829
,-37.0419,0.718132,0.14736,1.970102249
,-39.3646,0.762828,0.13391,2.001193039
,-41.5953,0.82875,0.15866,2.036635919
,-43.1979,0.9085885,0.20225,2.068161489
,-44.5952,1.0086773,0.2508,2.102850289
,-45.5425,1.086546,0.29423,2.134239599
,-46.2611,1.154176,0.34651,2.169370039
,-46.6425,1.199981,0.39502,2.200842289
,-46.8634,1.233774,0.44562,2.236373559
,-46.9323,1.24778,0.47323,2.267765119
,-46.954,1.254548,0.49011,2.302370669
,-46.9541,1.257352,0.50447,2.333745139
,-46.8286,1.258899,0.59757,2.369926169
,-45.9545,1.250349,0.96985,2.401208829
,-43.8296,1.241762,1.641901,2.435490489
,-40.9098,1.247272,2.335465,2.466889189
,-36.6519,1.29408,3.103601,2.502320119
,-32.3836,1.3923,3.66852,2.533478489
,-27.2728,1.627943,4.17275,2.568321519
,-21.9946,2.058434,4.55153,2.603677179
,-17.2152,2.596414,4.77966,2.635202169
,-12.5505,3.124944,4.97574,2.666775339
,-7.40172,3.594194,5.19901,2.701668839
,-2.09057,3.928244,5.4665,2.736706309
,2.83287,4.081434,5.74764,2.768097599
,8.26482,4.100794,6.03186,2.803169009
,13.1231,4.043344,6.16686,2.834686319
,18.4441,3.958264,6.17907,2.869958719
,22.6142,3.934704,6.09374,2.901417579
,26.6103,3.934704,5.90519,2.936646339
,29.6031,3.926994,5.7103,2.967889669
,32.3126,3.858114,5.52091,3.001888789
,34.5439,3.727954,5.37716,3.034443579
,36.6311,3.539874,5.25293,3.069372409
,38.4161,3.316474,5.15168,3.104749439
,39.7098,3.098404,5.09241,3.136030669
,40.8011,2.841864,5.06989,3.170555249
,41.4584,2.615394,5.08538,3.200791579
,41.9384,2.328704,5.19292,3.237321009
,42.2572,1.901024,5.47576,3.268856839
,42.5604,0.826349,6.32483,3.303752329
,42.707,-0.745146,7.64328,3.335229729
,42.7439,-2.563416,9.23696,3.366671769
,42.73,-4.455826,10.98564,3.401943319
,42.7088,-5.976776,12.50065,3.437492549
,42.6874,-7.064996,13.68465,3.469118189
,42.6312,-8.097046,14.89255,3.503397279
,42.5348,-8.986706,15.94525,3.534379729
,42.3577,-9.965426,17.10565,3.569651839
,42.1474,-10.833926,18.12355,3.601216179
,41.846,-11.863426,19.32415,3.636598899
,41.5391,-12.853326,20.47565,3.668475439
,41.1701,-14.002126,21.82375,3.702751689
,40.8018,-15.163126,23.14985,3.734810999
,40.3789,-16.493426,24.57155,3.769548259
,39.9813,-17.652526,25.67745,3.800724869
,39.5198,-18.801226,26.67165,3.835945089
,39.0996,-19.663826,27.45075,3.867460679
,38.6914,-20.432226,28.20735,3.902067919
,38.4024,-20.915226,28.73895,3.934089279
,38.1866,-21.184326,29.07935,3.969273299
,38.0625,-21.275426,29.21825,4.000883259
,37.9421,-21.304926,29.28885,4.035107619
,37.6991,-21.278626,29.31165,4.067009519
,37.1586,-21.071326,29.17485,4.101489039
,36.1713,-20.462626,28.60445,4.136890879
,34.9241,-19.515126,27.57675,4.167581949
,33.1797,-18.080126,25.86165,4.200064039
,30.8902,-16.127626,23.35585,4.234909919
,28.3398,-13.898526,20.43175,4.270802989
,26.2228,-11.987226,17.94045,4.300698059
,23.8113,-9.684926,15.00755,4.336343959
,21.9039,-7.732356,12.58775,4.367496339
,20.08,-5.725586,10.17676,4.403167879
,18.8385,-4.204366,8.41953,4.434285759
,17.788,-2.695126,6.76508,4.469440989
,17.1171,-1.560196,5.57519,4.500425159
,16.5985,-0.571596,4.53602,4.536017459
,16.3447,-0.034716,3.98074,4.567127089
,16.2317,0.257608,3.70147,4.602250959
,16.2038,0.37855,3.59818,4.633965849
,16.2013,0.453867,3.53583,4.668709959
,16.2161,0.515119,3.47705,4.704167089
,16.2525,0.581045,3.40128,4.735502509
,16.3136,0.653499,3.30709,4.766803429
,16.3861,0.707422,3.22435,4.800958229
,16.4508,0.728942,3.18107,4.837254429
,16.5157,0.73619,3.159729,4.868812229
,16.6159,0.737233,3.14894,4.903859119
,16.7125,0.720612,3.161368,4.935165439
,16.9,0.596803,3.29603,4.970578679
,17.2063,0.228845,3.73416,5.001091839
,17.6002,-0.425396,4.55795,5.036664729
,17.9285,-1.067366,5.40496,5.068094519
,18.2697,-1.747216,6.3545,5.103439909
,18.5392,-2.246196,7.11031,5.134454309
,18.7926,-2.664766,7.80103,5.169669969
,18.9614,-2.915746,8.23493,5.201187839
,19.0911,-3.103186,8.55048,5.236082759
,19.1735,-3.224966,8.73893,5.267890859
,19.243,-3.330796,8.88728,5.302460749
,19.2971,-3.416056,8.99845,5.333965509
,19.3518,-3.506376,9.11235,5.369020099
,19.3995,-3.592686,9.21578,5.400377169
,19.4623,-3.722736,9.36278,5.436016799
,19.542,-3.925046,9.58314,5.466726129
,19.7041,-4.443166,10.14389,5.502565029
,19.9197,-5.308616,11.112,5.536759169
,20.1405,-6.287846,12.22095,5.568115969
,20.3948,-7.400896,13.49045,5.603534619
,20.5962,-8.250556,14.45105,5.634549289
,20.7679,-8.965116,15.22075,5.669913499
,20.846,-9.314026,15.56325,5.701061019
,20.8779,-9.474126,15.70505,5.736841199
,20.8862,-9.528026,15.74945,5.767501199
,20.889,-9.563426,15.77805,5.803720149
,20.889,-9.579526,15.79155,5.834491329
,20.8875,-9.591626,15.80205,5.868436029
,20.8849,-9.601026,15.81035,5.900675489
,20.8809,-9.609926,15.81825,5.936695699
,20.8768,-9.616826,15.82415,5.967328049
,20.8711,-9.624026,15.83055,6.002921769
,20.8653,-9.629826,15.83585,6.034624389
,20.8584,-9.635626,15.84115,6.069343119
,20.8518,-9.640426,15.84545,6.100445049
,20.8443,-9.644926,15.84895,6.135453449
,20.8373,-9.647726,15.85015,6.167679239
,20.8294,-9.648926,15.84885,6.202251999
,20.8212,-9.646226,15.84225,6.237999099
,20.7748,-9.571326,15.75565,6.268738359
,20.4922,-8.767326,14.95575,6.300099149
,19.9646,-6.562596,12.77125,6.335463359
,19.3157,-3.375956,9.49527,6.370874309
,18.7727,-0.513866,6.45867,6.400713219
,18.1521,2.778134,2.86148,6.437039919
,17.6424,5.332694,0.00155,6.468525579
,17.1297,7.830084,-2.88696,6.503754639
,16.7504,9.799964,-5.26344,6.535262259
,16.4125,11.736374,-7.69674,6.570646999
,16.1851,13.216074,-9.63495,6.601896029
,16.0194,14.584874,-11.47365,6.636487029
,15.9408,15.616674,-12.87175,6.668183949
,15.9217,16.540674,-14.11735,6.702614439
,15.939,17.215874,-15.04075,6.734269459
,15.9793,17.761674,-15.81555,6.770068719
,16.0188,18.087974,-16.30155,6.800891499
,16.066,18.359574,-16.71135,6.836347219
,16.1038,18.529974,-16.96255,6.867864249
,16.1387,18.678374,-17.17565,6.902925679
